ENSG00000160808	MYL3
ENSG00000106636	YKT6
ENSG00000131558	EXOC4
ENSG00000082516	GEMIN5
ENSG00000139679	LPAR6
ENSG00000198837	DENND4B
ENSG00000151148	UBE3B
ENSG00000154114	TBCEL
ENSG00000101439	CST3
ENSG00000163754	GYG1
ENSG00000166831	RBPMS2
ENSG00000189369	GSPT2
ENSG00000151917	BEND6
ENSG00000206561	COLQ
ENSG00000122545	Sep-07
ENSG00000204103	MAFB
ENSG00000188186	LAMTOR4
ENSG00000120756	PLS1
ENSG00000120860	CCDC53
ENSG00000198894	CIPC
ENSG00000168038	ULK4
ENSG00000175063	UBE2C
ENSG00000127928	GNGT1
ENSG00000185811	IKZF1
ENSG00000039123	SKIV2L2
ENSG00000224945	RP11-82L18.2
ENSG00000141639	MAPK4
ENSG00000139437	TCHP
ENSG00000189057	FAM111B
ENSG00000048162	NOP16
ENSG00000115648	MLPH
ENSG00000225614	ZNF469
ENSG00000102243	VGLL1
ENSG00000129214	SHBG
ENSG00000196912	ANKRD36B
ENSG00000182798	MAGEB17
ENSG00000274976	RP11-8P13.5
ENSG00000164818	DNAAF5
ENSG00000125775	SDCBP2
ENSG00000177990	DPY19L2
ENSG00000240489	SETP14
ENSG00000163689	C3orf67
ENSG00000118482	PHF3
ENSG00000240527	RP11-429G19.3
ENSG00000273703	HIST1H2BM
ENSG00000120327	PCDHB14
ENSG00000157106	SMG1
ENSG00000117505	DR1
ENSG00000213799	ZNF845
ENSG00000134324	LPIN1
ENSG00000196890	HIST3H2BB
ENSG00000134905	CARS2
ENSG00000227959	RP11-276H7.2
ENSG00000180336	MEIOC
ENSG00000203805	PLPP4
ENSG00000123159	GIPC1
ENSG00000170989	S1PR1
ENSG00000275410	HNF1B
ENSG00000120159	CAAP1
ENSG00000104783	KCNN4
ENSG00000241015	TPM3P9
ENSG00000158773	USF1
ENSG00000043591	ADRB1
ENSG00000174501	ANKRD36C
ENSG00000197140	ADAM32
ENSG00000116761	CTH
ENSG00000273768	U1
ENSG00000095932	SMIM24
ENSG00000114127	XRN1
ENSG00000228038	VN1R51P
ENSG00000117625	RCOR3
ENSG00000073910	FRY
ENSG00000055917	PUM2
ENSG00000050327	ARHGEF5
ENSG00000174428	GTF2IRD2B
ENSG00000064655	EYA2
ENSG00000026559	KCNG1
ENSG00000144120	TMEM177
ENSG00000148411	NACC2
ENSG00000011295	TTC19
ENSG00000251615	RP11-774O3.3
ENSG00000130695	CEP85
ENSG00000171649	ZIK1
ENSG00000175602	CCDC85B
ENSG00000136240	KDELR2
ENSG00000165506	DNAAF2
ENSG00000101266	CSNK2A1
ENSG00000236285	NPM1P8
ENSG00000076344	RGS11
ENSG00000174749	C4orf32
ENSG00000113249	HAVCR1
ENSG00000112237	CCNC
ENSG00000173171	MTX1
ENSG00000159128	IFNGR2
ENSG00000146909	NOM1
ENSG00000114450	GNB4
ENSG00000263961	C1orf186
ENSG00000174132	FAM174A
ENSG00000029534	ANK1
ENSG00000205890	RP11-473M20.5
ENSG00000160439	RDH13
ENSG00000283078	RP11-11M20.4
ENSG00000128242	GAL3ST1
ENSG00000117971	CHRNB4
ENSG00000079931	MOXD1
ENSG00000196189	SEMA4A
ENSG00000072506	HSD17B10
ENSG00000177700	POLR2L
ENSG00000077274	CAPN6
ENSG00000115170	ACVR1
ENSG00000039319	ZFYVE16
ENSG00000243811	APOBEC3D
ENSG00000148218	ALAD
ENSG00000206337	HCP5
ENSG00000261762	RP11-650L12.2
ENSG00000008988	RPS20
ENSG00000197893	NRAP
ENSG00000168005	C11orf84
ENSG00000132716	DCAF8
ENSG00000281195	ZNF638-IT1
ENSG00000184319	RPL23AP82
ENSG00000118507	AKAP7
ENSG00000102683	SGCG
ENSG00000109929	SC5D
ENSG00000283399	AC004381.8
ENSG00000166323	C11orf65
ENSG00000133878	DUSP26
ENSG00000137776	SLTM
ENSG00000166257	SCN3B
ENSG00000203485	INF2
ENSG00000125124	BBS2
ENSG00000140718	FTO
ENSG00000156049	GNA14
ENSG00000278683	RP11-132A1.6
ENSG00000183621	ZNF438
ENSG00000165752	STK32C
ENSG00000148584	A1CF
ENSG00000185947	ZNF267
ENSG00000165548	TMEM63C
ENSG00000077616	NAALAD2
ENSG00000075303	SLC25A40
ENSG00000162636	FAM102B
ENSG00000143641	GALNT2
ENSG00000105963	ADAP1
ENSG00000156802	ATAD2
ENSG00000159086	PAXBP1
ENSG00000144659	SLC25A38
ENSG00000203727	SAMD5
ENSG00000125967	NECAB3
ENSG00000272374	RP3-329A5.8
ENSG00000110169	HPX
ENSG00000135116	HRK
ENSG00000162413	KLHL21
ENSG00000197275	RAD54B
ENSG00000198945	L3MBTL3
ENSG00000162601	MYSM1
ENSG00000140332	TLE3
ENSG00000100764	PSMC1
ENSG00000064201	TSPAN32
ENSG00000132467	UTP3
ENSG00000166913	YWHAB
ENSG00000170085	SIMC1
ENSG00000107104	KANK1
ENSG00000155926	SLA
ENSG00000162616	DNAJB4
ENSG00000136856	SLC2A8
ENSG00000154721	JAM2
ENSG00000231310	TBL1XR1-AS1
ENSG00000137942	FNBP1L
ENSG00000283567	CTD-2537I9.19
ENSG00000267321	RP11-1094M14.11
ENSG00000025770	NCAPH2
ENSG00000272695	GAS6-AS2
ENSG00000170089	RP11-423H2.1
ENSG00000177383	MAGEF1
ENSG00000154582	TCEB1
ENSG00000111199	TRPV4
ENSG00000128253	RFPL2
ENSG00000112282	MED23
ENSG00000157150	TIMP4
ENSG00000165181	C9orf84
ENSG00000136874	STX17
ENSG00000173040	EVC2
ENSG00000137216	TMEM63B
ENSG00000025796	SEC63
ENSG00000066279	ASPM
ENSG00000134323	MYCN
ENSG00000183943	PRKX
ENSG00000198093	ZNF649
ENSG00000261334	RP11-65J3.14
ENSG00000113460	BRIX1
ENSG00000162402	USP24
ENSG00000010270	STARD3NL
ENSG00000011275	RNF216
ENSG00000215493	XXbac-B562F10.11
ENSG00000076716	GPC4
ENSG00000142197	DOPEY2
ENSG00000108528	SLC25A11
ENSG00000005486	RHBDD2
ENSG00000119922	IFIT2
ENSG00000067177	PHKA1
ENSG00000148848	ADAM12
ENSG00000139505	MTMR6
ENSG00000149591	TAGLN
ENSG00000142082	SIRT3
ENSG00000101888	NXT2
ENSG00000180210	F2
ENSG00000274818	RP1-292L20.3
ENSG00000260577	RP11-615I2.2
ENSG00000234928	AP000344.3
ENSG00000143228	NUF2
ENSG00000163898	LIPH
ENSG00000164023	SGMS2
ENSG00000176903	PNMA1
ENSG00000204091	TDRG1
ENSG00000140526	ABHD2
ENSG00000127995	CASD1
ENSG00000121207	LRAT
ENSG00000100307	CBX7
ENSG00000007129	CEACAM21
ENSG00000205542	TMSB4X
ENSG00000115194	SLC30A3
ENSG00000282988	RP1-34B20.21
ENSG00000109193	SULT1E1
ENSG00000182093	WRB
ENSG00000184507	NUTM1
ENSG00000188906	LRRK2
ENSG00000233237	LINC00472
ENSG00000170324	FRMPD2
ENSG00000171960	PPIH
ENSG00000149212	SESN3
ENSG00000135604	STX11
ENSG00000164010	ERMAP
ENSG00000120156	TEK
ENSG00000132640	BTBD3
ENSG00000021826	CPS1
ENSG00000198821	CD247
ENSG00000075568	TMEM131
ENSG00000073803	MAP3K13
ENSG00000136504	KAT7
ENSG00000157782	CABP1
ENSG00000138443	ABI2
ENSG00000204256	BRD2
ENSG00000110429	FBXO3
ENSG00000225891	RP3-476K8.3
ENSG00000116649	SRM
ENSG00000011376	LARS2
ENSG00000117115	PADI2
ENSG00000142534	RPS11
ENSG00000269113	TRABD2B
ENSG00000159674	SPON2
ENSG00000129654	FOXJ1
ENSG00000144426	NBEAL1
ENSG00000125912	NCLN
ENSG00000250986	AC141928.1
ENSG00000067606	PRKCZ
ENSG00000007392	LUC7L
ENSG00000100105	PATZ1
ENSG00000166448	TMEM130
ENSG00000272710	CTD-2026G6.3
ENSG00000144061	NPHP1
ENSG00000245958	RP11-33B1.1
ENSG00000131242	RAB11FIP4
ENSG00000158019	BRE
ENSG00000204580	DDR1
ENSG00000181856	SLC2A4
ENSG00000107651	SEC23IP
ENSG00000152467	ZSCAN1
ENSG00000077080	ACTL6B
ENSG00000007923	DNAJC11
ENSG00000169814	BTD
ENSG00000225746	SNHG23
ENSG00000129925	TMEM8A
ENSG00000171476	HOPX
ENSG00000143013	LMO4
ENSG00000226329	AC005682.6
ENSG00000137210	TMEM14B
ENSG00000226328	NUP50-AS1
ENSG00000036672	USP2
ENSG00000251188	RP11-478C6.6
ENSG00000104375	STK3
ENSG00000279355	AGPAT4-IT1
ENSG00000213085	CFAP45
ENSG00000125863	MKKS
ENSG00000152784	PRDM8
ENSG00000118495	PLAGL1
ENSG00000171388	APLN
ENSG00000163884	KLF15
ENSG00000231999	FLJ27354
ENSG00000143127	ITGA10
ENSG00000237522	NONOP2
ENSG00000130881	LRP3
ENSG00000273604	C17orf96
ENSG00000257702	LBX2-AS1
ENSG00000138709	LARP1B
ENSG00000184831	APOO
ENSG00000072071	ADGRL1
ENSG00000069956	MAPK6
ENSG00000122376	FAM35A
ENSG00000013503	POLR3B
ENSG00000162627	SNX7
ENSG00000091664	SLC17A6
ENSG00000272163	GS1-72M22.1
ENSG00000128915	ICE2
ENSG00000183597	TANGO2
ENSG00000173163	COMMD1
ENSG00000146066	HIGD2A
ENSG00000204287	HLA-DRA
ENSG00000241269	AC093620.5
ENSG00000271614	LINC00936
ENSG00000130175	PRKCSH
ENSG00000164808	SPIDR
ENSG00000167281	RBFOX3
ENSG00000279713	CTD-3035K23.3
ENSG00000134917	ADAMTS8
ENSG00000175470	PPP2R2D
ENSG00000120278	PLEKHG1
ENSG00000203780	FANK1
ENSG00000141232	TOB1
ENSG00000154678	PDE1C
ENSG00000116991	SIPA1L2
ENSG00000173988	LRRC63
ENSG00000167969	ECI1
ENSG00000255394	C8orf49
ENSG00000183508	FAM46C
ENSG00000012817	KDM5D
ENSG00000258203	RP1-228P16.3
ENSG00000004948	CALCR
ENSG00000150281	CTF1
ENSG00000173653	RCE1
ENSG00000169727	GPS1
ENSG00000233384	RP11-100E13.1
ENSG00000135503	ACVR1B
ENSG00000087301	TXNDC16
ENSG00000162782	TDRD5
ENSG00000131171	SH3BGRL
ENSG00000115844	DLX2
ENSG00000137145	DENND4C
ENSG00000238197	PAXBP1-AS1
ENSG00000175595	ERCC4
ENSG00000197933	ZNF823
ENSG00000125731	SH2D3A
ENSG00000157570	TSPAN18
ENSG00000145592	RPL37
ENSG00000185803	SLC52A2
ENSG00000100867	DHRS2
ENSG00000140323	DISP2
ENSG00000207507	RNU6-9
ENSG00000149527	PLCH2
ENSG00000189350	FAM179A
ENSG00000279561	RP11-4L24.4
ENSG00000239467	AC007405.6
ENSG00000178896	EXOSC4
ENSG00000283538	RP11-180P8.1
ENSG00000197119	SLC25A29
ENSG00000111319	SCNN1A
ENSG00000137310	TCF19
ENSG00000151834	GABRA2
ENSG00000103995	CEP152
ENSG00000134215	VAV3
ENSG00000170619	COMMD5
ENSG00000204160	ZDHHC18
ENSG00000157978	LDLRAP1
ENSG00000107175	CREB3
ENSG00000118513	MYB
ENSG00000243449	C4orf48
ENSG00000147155	EBP
ENSG00000213839	TMX2P1
ENSG00000153303	FRMD1
ENSG00000123892	RAB38
ENSG00000173456	RNF26
ENSG00000171467	ZNF318
ENSG00000111348	ARHGDIB
ENSG00000261863	RP11-141J13.5
ENSG00000163697	APBB2
ENSG00000139433	GLTP
ENSG00000067798	NAV3
ENSG00000211455	STK38L
ENSG00000105146	AURKC
ENSG00000100906	NFKBIA
ENSG00000254585	MAGEL2
ENSG00000139350	NEDD1
ENSG00000259959	RP11-121C2.2
ENSG00000232859	LYRM9
ENSG00000065989	PDE4A
ENSG00000185252	ZNF74
ENSG00000101224	CDC25B
ENSG00000197381	ADARB1
ENSG00000131398	KCNC3
ENSG00000154781	CCDC174
ENSG00000118412	CASP8AP2
ENSG00000179335	CLK3
ENSG00000132535	DLG4
ENSG00000010017	RANBP9
ENSG00000099282	TSPAN15
ENSG00000152443	ZNF776
ENSG00000229921	KIF25-AS1
ENSG00000184160	ADRA2C
ENSG00000188010	MORN2
ENSG00000185933	CALHM1
ENSG00000260362	RP11-297M9.1
ENSG00000239677	PDZRN3-AS1
ENSG00000101473	ACOT8
ENSG00000186635	ARAP1
ENSG00000129353	SLC44A2
ENSG00000123737	EXOSC9
ENSG00000070669	ASNS
ENSG00000197815	RP1-253P7.4
ENSG00000248508	SRP14-AS1
ENSG00000131127	ZNF141
ENSG00000261787	TCF24
ENSG00000178821	TMEM52
ENSG00000110881	ASIC1
ENSG00000189403	HMGB1
ENSG00000269997	RP11-214K3.21
ENSG00000093010	COMT
ENSG00000214706	IFRD2
ENSG00000278588	HIST1H2BI
ENSG00000262468	LINC01569
ENSG00000130348	QRSL1
ENSG00000177485	ZBTB33
ENSG00000173020	GRK2
ENSG00000115159	GPD2
ENSG00000221949	LINC01465
ENSG00000166938	DIS3L
ENSG00000144550	CPNE9
ENSG00000078808	SDF4
ENSG00000146872	TLK2
ENSG00000104154	SLC30A4
ENSG00000259969	RP11-999E24.3
ENSG00000248927	CTD-2334D19.1
ENSG00000137504	CREBZF
ENSG00000237406	NDUFA9P1
ENSG00000022840	RNF10
ENSG00000126705	AHDC1
ENSG00000106025	TSPAN12
ENSG00000066032	CTNNA2
ENSG00000250994	AC005355.1
ENSG00000112130	RNF8
ENSG00000230922	RP4-753M9.1
ENSG00000068971	PPP2R5B
ENSG00000130844	ZNF331
ENSG00000135018	UBQLN1
ENSG00000186409	CCDC30
ENSG00000237978	KCNMB2-AS1
ENSG00000114942	EEF1B2
ENSG00000237732	AC010980.2
ENSG00000185745	IFIT1
ENSG00000172478	C2orf54
ENSG00000168542	COL3A1
ENSG00000100077	GRK3
ENSG00000167555	ZNF528
ENSG00000251669	FAM86EP
ENSG00000279880	RP11-855A2.2
ENSG00000213853	EMP2
ENSG00000104714	ERICH1
ENSG00000188211	NCR3LG1
ENSG00000203995	ZYG11A
ENSG00000188385	JAKMIP3
ENSG00000163714	U2SURP
ENSG00000148180	GSN
ENSG00000150627	WDR17
ENSG00000145919	BOD1
ENSG00000172469	MANEA
ENSG00000186908	ZDHHC17
ENSG00000273727	U1
ENSG00000107201	DDX58
ENSG00000138641	HERC3
ENSG00000100319	ZMAT5
ENSG00000055732	MCOLN3
ENSG00000159164	SV2A
ENSG00000082996	RNF13
ENSG00000277586	NEFL
ENSG00000108518	PFN1
ENSG00000176155	CCDC57
ENSG00000005889	ZFX
ENSG00000104722	NEFM
ENSG00000225439	BOLA3-AS1
ENSG00000167114	SLC27A4
ENSG00000112851	ERBIN
ENSG00000269609	RPARP-AS1
ENSG00000231563	RP11-245P10.4
ENSG00000279041	CTD-2373N4.3
ENSG00000170684	ZNF296
ENSG00000131504	DIAPH1
ENSG00000013392	RWDD2A
ENSG00000135451	TROAP
ENSG00000038427	VCAN
ENSG00000138698	RAP1GDS1
ENSG00000106628	POLD2
ENSG00000041982	TNC
ENSG00000156804	FBXO32
ENSG00000249321	OR5H5P
ENSG00000166341	DCHS1
ENSG00000165458	INPPL1
ENSG00000162873	KLHDC8A
ENSG00000068697	LAPTM4A
ENSG00000119689	DLST
ENSG00000170190	SLC16A5
ENSG00000120948	TARDBP
ENSG00000105063	PPP6R1
ENSG00000264727	RP11-680C21.1
ENSG00000171314	PGAM1
ENSG00000100376	FAM118A
ENSG00000136950	ARPC5L
ENSG00000244674	RPS3AP15
ENSG00000133114	GPALPP1
ENSG00000214425	LRRC37A4P
ENSG00000115561	CHMP3
ENSG00000237819	AC002454.1
ENSG00000113732	ATP6V0E1
ENSG00000197857	ZNF44
ENSG00000249353	NPM1P27
ENSG00000206652	RNU1-1
ENSG00000168569	TMEM223
ENSG00000218416	PP14571
ENSG00000256101	RP11-90D4.3
ENSG00000225556	C2CD4D
ENSG00000176971	FIBIN
ENSG00000270441	RP11-694I15.7
ENSG00000112624	GLTSCR1L
ENSG00000127419	TMEM175
ENSG00000176769	TCERG1L
ENSG00000003147	ICA1
ENSG00000213468	FIRRE
ENSG00000114853	ZBTB47
ENSG00000259207	ITGB3
ENSG00000071564	TCF3
ENSG00000137727	ARHGAP20
ENSG00000234779	RP11-62F24.2
ENSG00000188133	TMEM215
ENSG00000272106	RP11-345P4.9
ENSG00000176531	PHLDB3
ENSG00000114251	WNT5A
ENSG00000115091	ACTR3
ENSG00000176422	SPRYD4
ENSG00000156411	C14orf2
ENSG00000081760	AACS
ENSG00000177058	SLC38A9
ENSG00000148481	FAM188A
ENSG00000263823	RP11-326K13.4
ENSG00000128284	APOL3
ENSG00000086300	SNX10
ENSG00000198759	EGFL6
ENSG00000114030	KPNA1
ENSG00000140543	DET1
ENSG00000221844	DPP3P2
ENSG00000163520	FBLN2
ENSG00000104823	ECH1
ENSG00000059573	ALDH18A1
ENSG00000232913	PLCE1-AS2
ENSG00000198276	UCKL1
ENSG00000176871	WSB2
ENSG00000067992	PDK3
ENSG00000257596	RP11-968A15.2
ENSG00000184292	TACSTD2
ENSG00000050748	MAPK9
ENSG00000232040	ZBED9
ENSG00000169679	BUB1
ENSG00000136478	TEX2
ENSG00000105392	CRX
ENSG00000129810	SGO1
ENSG00000127586	CHTF18
ENSG00000185585	OLFML2A
ENSG00000154930	ACSS1
ENSG00000089060	SLC8B1
ENSG00000141034	GID4
ENSG00000205436	EXOC3L4
ENSG00000154162	CDH12
ENSG00000140950	TLDC1
ENSG00000044446	PHKA2
ENSG00000149599	DUSP15
ENSG00000160191	PDE9A
ENSG00000229670	PKP4P1
ENSG00000214026	MRPL23
ENSG00000101134	DOK5
ENSG00000148484	RSU1
ENSG00000214708	AC090616.2
ENSG00000146409	SLC18B1
ENSG00000181450	ZNF678
ENSG00000128438	TBC1D27
ENSG00000140854	KATNB1
ENSG00000136928	GABBR2
ENSG00000172840	PDP2
ENSG00000088881	EBF4
ENSG00000166783	KIAA0430
ENSG00000089177	KIF16B
ENSG00000227838	RP1-213J1P__B.1
ENSG00000133739	LRRCC1
ENSG00000089597	GANAB
ENSG00000243978	RGAG1
ENSG00000141854	MIR1199
ENSG00000197279	ZNF165
ENSG00000254298	CTB-17P3.4
ENSG00000115526	CHST10
ENSG00000002330	BAD
ENSG00000120875	DUSP4
ENSG00000102967	DHODH
ENSG00000104915	STX10
ENSG00000134744	ZCCHC11
ENSG00000226026	RP11-57H12.3
ENSG00000207460	SNORD116-19
ENSG00000254999	BRK1
ENSG00000039523	FAM65A
ENSG00000282718	RP11-348H3.8
ENSG00000167771	RCOR2
ENSG00000145979	TBC1D7
ENSG00000131374	TBC1D5
ENSG00000160131	VMA21
ENSG00000141385	AFG3L2
ENSG00000229358	DPY19L1P1
ENSG00000109686	SH3D19
ENSG00000186522	Sep-10
ENSG00000060069	CTDP1
ENSG00000006007	GDE1
ENSG00000260285	RP11-600F24.7
ENSG00000183876	ARSI
ENSG00000198315	ZKSCAN8
ENSG00000118162	KPTN
ENSG00000112541	PDE10A
ENSG00000179091	CYC1
ENSG00000141759	TXNL4A
ENSG00000204564	C6orf136
ENSG00000278922	AC002310.14
ENSG00000278817	AC007325.4
ENSG00000263426	RN7SL471P
ENSG00000131747	TOP2A
ENSG00000168137	SETD5
ENSG00000158122	AAED1
ENSG00000155792	DEPTOR
ENSG00000156475	PPP2R2B
ENSG00000105379	ETFB
ENSG00000276649	RP5-858L17.1
ENSG00000180448	ARHGAP45
ENSG00000177119	ANO6
ENSG00000116161	CACYBP
ENSG00000229880	IMMTP1
ENSG00000115902	SLC1A4
ENSG00000144283	PKP4
ENSG00000170786	SDR16C5
ENSG00000111707	SUDS3
ENSG00000147642	SYBU
ENSG00000168802	CHTF8
ENSG00000172508	CARNS1
ENSG00000198626	RYR2
ENSG00000090534	THPO
ENSG00000091844	RGS17
ENSG00000254297	CTC-286N12.1
ENSG00000136270	TBRG4
ENSG00000168827	GFM1
ENSG00000166387	PPFIBP2
ENSG00000156050	FAM161B
ENSG00000143537	ADAM15
ENSG00000184232	OAF
ENSG00000198890	PRMT6
ENSG00000278896	RP11-474P2.7
ENSG00000257242	LINC01619
ENSG00000135482	ZC3H10
ENSG00000164190	NIPBL
ENSG00000235173	HGH1
ENSG00000090932	DLL3
ENSG00000143315	PIGM
ENSG00000173432	SAA1
ENSG00000164398	ACSL6
ENSG00000177606	JUN
ENSG00000140623	Sep-12
ENSG00000244280	ECEL1P2
ENSG00000066933	MYO9A
ENSG00000184277	TM2D3
ENSG00000183317	EPHA10
ENSG00000176974	SHMT1
ENSG00000112425	EPM2A
ENSG00000135439	AGAP2
ENSG00000276007	RP11-358L22.3
ENSG00000228252	COL6A4P2
ENSG00000152582	SPEF2
ENSG00000169047	IRS1
ENSG00000181634	TNFSF15
ENSG00000197816	CCDC180
ENSG00000154175	ABI3BP
ENSG00000169436	COL22A1
ENSG00000070886	EPHA8
ENSG00000232284	GNG12-AS1
ENSG00000112305	SMAP1
ENSG00000230707	RP11-364B14.3
ENSG00000277258	PCGF2
ENSG00000130518	KIAA1683
ENSG00000076321	KLHL20
ENSG00000165115	KIF27
ENSG00000180817	PPA1
ENSG00000164548	TRA2A
ENSG00000086062	B4GALT1
ENSG00000132591	ERAL1
ENSG00000276900	RP11-467L13.7
ENSG00000147647	DPYS
ENSG00000156521	TYSND1
ENSG00000166839	ANKDD1A
ENSG00000198900	TOP1
ENSG00000137700	SLC37A4
ENSG00000237512	UNC5B-AS1
ENSG00000110395	CBL
ENSG00000174373	RALGAPA1
ENSG00000172336	POP7
ENSG00000228363	AC015971.2
ENSG00000099203	TMED1
ENSG00000116209	TMEM59
ENSG00000128513	POT1
ENSG00000279192	PWAR5
ENSG00000201229	SNORA63
ENSG00000173581	CCDC106
ENSG00000169193	CCDC126
ENSG00000157613	CREB3L1
ENSG00000183258	DDX41
ENSG00000103047	TANGO6
ENSG00000163017	ACTG2
ENSG00000011426	ANLN
ENSG00000139546	TARBP2
ENSG00000011258	MBTD1
ENSG00000255135	RP11-111M22.3
ENSG00000171621	SPSB1
ENSG00000261115	TMEM178B
ENSG00000274997	HIST1H2AH
ENSG00000117525	F3
ENSG00000078967	UBE2D4
ENSG00000032444	PNPLA6
ENSG00000147676	MAL2
ENSG00000175329	ISX
ENSG00000169902	TPST1
ENSG00000198416	ZNF658B
ENSG00000198648	STK39
ENSG00000151233	GXYLT1
ENSG00000161618	ALDH16A1
ENSG00000135365	PHF21A
ENSG00000122696	SLC25A51
ENSG00000111266	DUSP16
ENSG00000135334	AKIRIN2
ENSG00000143543	JTB
ENSG00000061455	PRDM6
ENSG00000153885	KCTD15
ENSG00000166225	FRS2
ENSG00000020129	NCDN
ENSG00000135976	ANKRD36
ENSG00000163382	NAXE
ENSG00000160325	CACFD1
ENSG00000130783	CCDC62
ENSG00000103249	CLCN7
ENSG00000137760	ALKBH8
ENSG00000248275	TRIM52-AS1
ENSG00000002919	SNX11
ENSG00000134697	GNL2
ENSG00000197989	SNHG12
ENSG00000071127	WDR1
ENSG00000136367	ZFHX2
ENSG00000240065	PSMB9
ENSG00000155903	RASA2
ENSG00000169045	HNRNPH1
ENSG00000124226	RNF114
ENSG00000169972	PUSL1
ENSG00000089639	GMIP
ENSG00000151500	THYN1
ENSG00000115129	TP53I3
ENSG00000253180	RP11-410L14.1
ENSG00000180957	PITPNB
ENSG00000132881	RSG1
ENSG00000235934	AC007405.8
ENSG00000132639	SNAP25
ENSG00000142945	KIF2C
ENSG00000180730	SHISA2
ENSG00000162522	KIAA1522
ENSG00000181704	YIPF6
ENSG00000282885	RP11-596C23.6
ENSG00000100084	HIRA
ENSG00000153294	ADGRF4
ENSG00000163510	CWC22
ENSG00000176532	PRR15
ENSG00000241472	PTPRG-AS1
ENSG00000164631	ZNF12
ENSG00000088038	CNOT3
ENSG00000253731	PCDHGA6
ENSG00000160233	LRRC3
ENSG00000143977	SNRPG
ENSG00000181778	TMEM252
ENSG00000144476	ACKR3
ENSG00000230212	AP000688.14
ENSG00000215717	TMEM167B
ENSG00000159079	C21orf59
ENSG00000164080	RAD54L2
ENSG00000165516	KLHDC2
ENSG00000146350	TBC1D32
ENSG00000162664	ZNF326
ENSG00000213160	KLHL23
ENSG00000158859	ADAMTS4
ENSG00000164794	KCNV1
ENSG00000283213	CTC-591M7.1
ENSG00000279069	RP11-159D12.6
ENSG00000125445	MRPS7
ENSG00000156990	RPUSD3
ENSG00000132613	MTSS1L
ENSG00000134516	DOCK2
ENSG00000175707	KDF1
ENSG00000183378	OVCH2
ENSG00000274641	HIST1H2BO
ENSG00000185475	TMEM179B
ENSG00000154914	USP43
ENSG00000206418	RAB12
ENSG00000175467	SART1
ENSG00000062650	WAPL
ENSG00000186314	PRELID2
ENSG00000060749	QSER1
ENSG00000108947	EFNB3
ENSG00000198015	MRPL42
ENSG00000198087	CD2AP
ENSG00000197406	DIO3
ENSG00000132388	UBE2G1
ENSG00000278390	RP11-74J13.8
ENSG00000164385	LINC01600
ENSG00000166546	BEAN1
ENSG00000187800	PEAR1
ENSG00000135423	GLS2
ENSG00000186298	PPP1CC
ENSG00000060971	ACAA1
ENSG00000125844	RRBP1
ENSG00000248859	LINC01574
ENSG00000107554	DNMBP
ENSG00000134343	ANO3
ENSG00000141096	DPEP3
ENSG00000135519	KCNH3
ENSG00000119280	C1orf198
ENSG00000189334	S100A14
ENSG00000088836	SLC4A11
ENSG00000129932	DOHH
ENSG00000004799	PDK4
ENSG00000164967	RPP25L
ENSG00000174231	PRPF8
ENSG00000259977	AL121578.2
ENSG00000198835	GJC2
ENSG00000257058	RP11-864I4.4
ENSG00000065457	ADAT1
ENSG00000179593	ALOX15B
ENSG00000146072	TNFRSF21
ENSG00000005483	KMT2E
ENSG00000196739	COL27A1
ENSG00000187713	TMEM203
ENSG00000273472	RP11-102N12.3
ENSG00000166770	ZNF667-AS1
ENSG00000182957	SPATA13
ENSG00000100722	ZC3H14
ENSG00000067445	TRO
ENSG00000260708	CTA-29F11.1
ENSG00000153904	DDAH1
ENSG00000167264	DUS2
ENSG00000196586	MYO6
ENSG00000169903	TM4SF4
ENSG00000242372	EIF6
ENSG00000279010	MIR6820
ENSG00000250571	GLI4
ENSG00000087087	SRRT
ENSG00000153822	KCNJ16
ENSG00000128908	INO80
ENSG00000085978	ATG16L1
ENSG00000251689	RP11-478C6.5
ENSG00000282556	RP11-304C12.5
ENSG00000132603	NIP7
ENSG00000188738	FSIP2
ENSG00000171564	FGB
ENSG00000198049	AVPR1B
ENSG00000100628	ASB2
ENSG00000248473	CTC-338M12.2
ENSG00000279798	RP11-528M18.2
ENSG00000173852	DPY19L1
ENSG00000154065	ANKRD29
ENSG00000227934	RP11-423F24.3
ENSG00000010818	HIVEP2
ENSG00000104044	OCA2
ENSG00000173113	TRMT112
ENSG00000018610	CXorf56
ENSG00000273611	ZNHIT3
ENSG00000122965	RBM19
ENSG00000132967	HMGB1P5
ENSG00000155850	SLC26A2
ENSG00000176105	YES1
ENSG00000244067	GSTA2
ENSG00000203506	RBMS3-AS2
ENSG00000255559	ZNF252P-AS1
ENSG00000139292	LGR5
ENSG00000069998	CECR5
ENSG00000143951	WDPCP
ENSG00000106348	IMPDH1
ENSG00000233844	KCNQ5-IT1
ENSG00000087884	AAMDC
ENSG00000114439	BBX
ENSG00000246695	RASSF8-AS1
ENSG00000107807	TLX1
ENSG00000231274	SBK3
ENSG00000204624	DISP3
ENSG00000138835	RGS3
ENSG00000204745	AC083899.3
ENSG00000116586	LAMTOR2
ENSG00000101670	LIPG
ENSG00000135312	HTR1B
ENSG00000272899	RP11-309L24.4
ENSG00000165028	NIPSNAP3B
ENSG00000184990	SIVA1
ENSG00000100095	SEZ6L
ENSG00000065413	ANKRD44
ENSG00000126583	PRKCG
ENSG00000107371	EXOSC3
