Gene	Rank	WT2_D14_2
PSTPIP2	14113	1.254897256
RP1-153G14.4	14114	1.25470609
RP11-168A11.4	14115	1.254493752
KLF5	14116	1.253753298
RP11-139K1.2	14117	1.253687522
DOCK9-AS1	14118	1.253687522
RPL23AP18	14119	1.253150611
HRAT92	14120	1.252971743
MCTS2P	14121	1.252767385
HSPB1P2	14122	1.252767385
RP11-1252I4.2	14123	1.252767385
CDCA4P1	14124	1.252480119
ZC2HC1C	14125	1.252361871
RP1-239B22.5	14126	1.252208502
WTIP	14127	1.250837402
MIR3146	14128	1.250472939
CICP14	14129	1.250472939
RP11-423H2.3	14130	1.249582923
RHCE	14131	1.248102374
ADCY7	14132	1.247531515
LRAT	14133	1.246667483
SLC9A9	14134	1.246477818
AC004951.5	14135	1.245681855
WAS	14136	1.24472804
RP3-368A4.6	14137	1.244363136
RP11-304F15.6	14138	1.244092975
HSPD1P1	14139	1.243948732
AC108488.4	14140	1.243828556
RP11-478C6.6	14141	1.243639754
RP11-158K1.3	14142	1.243564249
CCKBR	14143	1.243327379
SUGT1P	14144	1.242508143
RPL21P43	14145	1.242508143
RP11-333E13.2	14146	1.242508143
RP11-627K11.3	14147	1.242508143
XXbac-BPG308K3.5	14148	1.241629425
BARX2	14149	1.240104175
RP11-158H5.2	14150	1.239875711
C8orf49	14151	1.239665598
CYCSP24	14152	1.238563673
RPL29P33	14153	1.238563673
RP11-172H24.4	14154	1.238282883
CASQ2	14155	1.23822674
RP11-422P24.12	14156	1.238126944
PNMA6A	14157	1.237441277
RP1-253P7.4	14158	1.236686027
HDAC4	14159	1.236280677
SLC35E4	14160	1.235761493
TCEB3-AS1	14161	1.235564171
ATP13A5-AS1	14162	1.234644168
RPS15AP24	14163	1.234644168
RP11-95P2.3	14164	1.234644168
RP11-796E10.1	14165	1.234644168
RGAG1	14166	1.233934194
AC108025.2	14167	1.233528861
SUSD4	14168	1.233487592
NPM1P6	14169	1.233225036
SPTLC3	14170	1.232748305
RP4-612B15.2	14171	1.232415568
LINC01424	14172	1.232244471
PRR15	14173	1.232148677
GGT1	14174	1.232044917
RP4-785G19.5	14175	1.232044917
ADRB1	14176	1.23118093
RP11-642D21.1	14177	1.23118093
PLAC8L1	14178	1.230749391
FARSA-AS1	14179	1.229456587
CNTN1	14180	1.229346687
NME9	14181	1.228913061
SCOC-AS1	14182	1.228424298
CORO7	14183	1.228374392
SLC22A3	14184	1.227614429
DGCR6	14185	1.227580986
RP1-30E17.2	14186	1.22687911
RP3-469D22.1	14187	1.22687911
RN7SL526P	14188	1.22687911
PTP4A2P1	14189	1.22687911
RP11-534C12.1	14190	1.22687911
C17orf97	14191	1.226425383
FSIP2-AS1	14192	1.226178036
PTPRE	14193	1.225894851
FLJ13224	14194	1.224851881
PLEKHG1	14195	1.224715455
AC015971.2	14196	1.224312417
AC100830.5	14197	1.224312417
RP11-231G3.1	14198	1.224312417
TM6SF2	14199	1.224107546
KLF8	14200	1.223758868
AC012456.4	14201	1.223581048
AC006116.19	14202	1.223581048
THSD7A	14203	1.222469536
RP11-293A21.1	14204	1.222266783
SDHDP6	14205	1.221756441
RP11-484D2.3	14206	1.221756441
RP11-195B17.1	14207	1.221756441
TIAM2	14208	1.221038374
CTD-2528L19.6	14209	1.221006714
SLC7A8	14210	1.220711991
RP11-418J17.1	14211	1.220121654
MYBPH	14212	1.219904243
SRGAP2C	14213	1.219546156
AF178030.2	14214	1.219211116
RP5-1132H15.1	14215	1.219211116
RP11-535C21.3	14216	1.219211116
RP11-521A24.1	14217	1.219211116
MIR8082	14218	1.219211116
RP11-520B13.8	14219	1.219211116
HAPLN2	14220	1.216446464
GS1-124K5.2	14221	1.216446464
CFAP58	14222	1.216101764
TMPPE	14223	1.216029643
RP1-63M2.7	14224	1.215833799
ALKBH6	14225	1.215704276
SPACA9	14226	1.215527698
LRRC8C	14227	1.21546482
RP11-680G24.6	14228	1.214872286
FOXO3B	14229	1.214782222
ANKRD65	14230	1.214152148
COQ10BP2	14231	1.214152148
RP11-11M20.4	14232	1.213900302
ZNRF2P2	14233	1.213694323
CTD-2083E4.7	14234	1.212714431
HIST2H2AA4	14235	1.212714431
TAC3	14236	1.212081226
CSPG4P10	14237	1.21172294
LLNLF-191C12.1	14238	1.211638376
PIGHP1	14239	1.210564228
CTD-2506P8.6	14240	1.210564228
IFT74-AS1	14241	1.210135102
RP5-991G20.1	14242	1.209884919
RP11-680A11.5	14243	1.209759867
SOHLH2	14244	1.209491984
PPP1R26-AS1	14245	1.209491984
PCDHA2	14246	1.209334881
RP11-219B4.7	14247	1.209134991
RP11-173M1.5	14248	1.209134991
CTD-2331H12.7	14249	1.209134991
ABCC6	14250	1.208935167
MASP2	14251	1.208354803
KHDC1	14252	1.207795971
RP11-849I19.1	14253	1.207139718
DLG5-AS1	14254	1.206641929
RP11-739L10.1	14255	1.206286616
CTD-2538C1.2	14256	1.206286616
RNF139-AS1	14257	1.204365636
RP11-10A14.3	14258	1.204159126
PRR13P2	14259	1.204159126
RP11-504G3.4	14260	1.204159126
MAP3K5	14261	1.202560281
GBAP1	14262	1.20225622
RP11-694I15.7	14263	1.20213533
STRADA	14264	1.201193217
PPIL6	14265	1.200118324
TICRR	14266	1.19898551
CD300A	14267	1.19887309
CXCR6	14268	1.198732764
RP11-491F9.1	14269	1.198610006
AL590762.7	14270	1.197821447
LINC00491	14271	1.197261325
RP11-649A18.12	14272	1.197008538
TCEANC	14273	1.196771647
MAB21L2	14274	1.196771647
RNU1-73P	14275	1.196771647
RNVU1-1	14276	1.196771647
C3orf62	14277	1.196398434
SGK223	14278	1.196149754
C19orf57	14279	1.196037882
ESCO2	14280	1.196012595
MORC4	14281	1.195723686
KIF24	14282	1.195500358
RP11-216L13.21	14283	1.195305015
KLF7-IT1	14284	1.194938919
ASIC4	14285	1.194749646
RP11-532N4.2	14286	1.19458588
CTC-510F12.7	14287	1.194329256
CYP2D7	14288	1.19363326
RP11-134L10.1	14289	1.19363326
FOXP2	14290	1.193541204
SRGAP2B	14291	1.193111795
RP11-474P2.6	14292	1.193111795
CTC-429P9.3	14293	1.192706526
UNCX	14294	1.192382509
RP5-1184F4.5	14295	1.191896814
AC008982.2	14296	1.191896814
ZNF233	14297	1.191369332
GCSAM	14298	1.191124931
HLA-DPB1	14299	1.190835733
MIR504	14300	1.189474259
RP4-584D14.5	14301	1.189474259
RP11-473O4.1	14302	1.189474259
MIR4484	14303	1.189474259
RP11-274B21.2	14304	1.188439033
RP11-394I13.2	14305	1.188359475
LINC00305	14306	1.188266671
DLL1	14307	1.187988345
RP11-208N14.5	14308	1.187663796
IGDCC4	14309	1.187521634
RP11-89N17.2	14310	1.187405608
CTD-2376I4.2	14311	1.187061532
ZNF815P	14312	1.186889569
RP1-140A9.1	14313	1.186842679
CREB3L1	14314	1.186580161
HCG14	14315	1.186580161
RP11-383B4.4	14316	1.186580161
DISC1	14317	1.186214309
RP1-92O14.3	14318	1.185858836
RP11-385F7.1	14319	1.185858836
CCDC191	14320	1.184474134
RPS4XP3	14321	1.183700112
RP11-278C7.4	14322	1.183700112
RASL11A	14323	1.183397762
TAF4	14324	1.182345838
RNU4-22P	14325	1.182265324
RP4-604A21.1	14326	1.182265324
RP11-382J24.2	14327	1.18083401
ATXN7L1	14328	1.180256036
RP1-199J3.5	14329	1.179881725
TPTE2P1	14330	1.17958445
ZMYM6	14331	1.179529416
RP11-527F13.1	14332	1.179202461
RP11-876N24.5	14333	1.179202461
KB-1836B5.1	14334	1.179017343
CLSPN	14335	1.178523978
FAM47E	14336	1.178079878
AC079305.10	14337	1.177507717
EFCAB14-AS1	14338	1.177169353
ERICH6-AS1	14339	1.176915707
C22orf24	14340	1.176087893
RP4-740C4.5	14341	1.175631666
MIR1285-1	14342	1.175143244
RP11-258C19.4	14343	1.175143244
MIR3682	14344	1.175143244
MIR3178	14345	1.175143244
LHFPL1	14346	1.173796375
SP6	14347	1.173700288
RP11-230C9.2	14348	1.173258491
GEN1	14349	1.173157415
RP3-486I3.7	14350	1.172882266
DAPL1	14351	1.172788247
RP11-175P13.2	14352	1.17231838
RP11-774O3.3	14353	1.171163387
RP11-649G15.2	14354	1.170442671
CTB-52I2.4	14355	1.170208629
RP11-817O13.9	14356	1.169507065
ZNF585B	14357	1.169342114
PARD6A	14358	1.169106549
RP11-44F14.6	14359	1.169106549
EFCAB6	14360	1.168680071
ZNF29P	14361	1.168106458
VPREB3	14362	1.168106458
RAMP2-AS1	14363	1.168106458
SHROOM1	14364	1.167815087
ZFR2	14365	1.167599819
NPM1P8	14366	1.166709201
RP11-44N22.3	14367	1.166709201
FAAH2	14368	1.166360409
PRR12	14369	1.166339405
TJP3	14370	1.165568475
RP11-274H2.5	14371	1.164480531
PIK3CD	14372	1.164276923
PCDHA3	14373	1.164268125
KLRA1P	14374	1.164123145
RP4-655J12.4	14375	1.164070914
AC025335.1	14376	1.163597977
RP11-190C22.8	14377	1.1634619
RP11-299J3.8	14378	1.16338729
TNNT3	14379	1.163340173
CTD-2561J22.2	14380	1.163131558
SLC7A4	14381	1.163063235
MACROD2	14382	1.162999474
CNNM1	14383	1.162814607
CTD-2541M15.3	14384	1.162610349
RP11-550I24.2	14385	1.162141659
ABHD17C	14386	1.162075726
MMRN2	14387	1.161856746
SNORD14E	14388	1.161153443
EEF1B2P6	14389	1.161153443
AC003989.3	14390	1.161153443
TMCO4	14391	1.159868982
ZC3H12B	14392	1.159817248
ZNF165	14393	1.159497019
CTD-3193O13.1	14394	1.15885413
RP4-533D7.5	14395	1.157707884
RP11-65L3.4	14396	1.157707884
RP11-401L13.4	14397	1.15721733
ZNF345	14398	1.15721733
UGDH-AS1	14399	1.156979635
RP1-111C20.4	14400	1.156961554
LAMTOR5-AS1	14401	1.156915657
TMEM40	14402	1.156711387
TBC1D24	14403	1.156041694
FAM163B	14404	1.155992761
RP11-573M3.3	14405	1.155992761
DARS-AS1	14406	1.155946477
IPPK	14407	1.155861039
RP11-45A17.4	14408	1.155861039
PTGR1	14409	1.154852167
TLE1	14410	1.154282713
AC133141.1	14411	1.154282713
POM121	14412	1.154047241
RP11-393N4.2	14413	1.153524314
RP11-52J3.2	14414	1.153145489
RP11-727F15.12	14415	1.152010503
SCAANT1	14416	1.152010503
CELSR2	14417	1.151864216
DRC3	14418	1.151598335
PTGES	14419	1.151186461
LINC00327	14420	1.150549302
GTF2H2C	14421	1.150425271
RP11-401N16.2	14422	1.150199166
CCNK	14423	1.149834106
RP11-767C1.2	14424	1.149747221
SH3BP5	14425	1.149182789
RP11-157P1.4	14426	1.149182789
STPG3	14427	1.148618912
DSTNP2	14428	1.14853221
HIST2H4B	14429	1.14853221
RP11-29G8.3	14430	1.148319936
EML6	14431	1.147914842
ESPN	14432	1.147834686
MT3	14433	1.147492815
PLAC9	14434	1.147492815
MRPL38	14435	1.147492815
MIR942	14436	1.147492815
HMGB3P22	14437	1.147492815
AC092933.3	14438	1.147492815
SNORD62B	14439	1.147492815
AC009299.5	14440	1.147492815
RP11-692D12.1	14441	1.147492815
TAS2R31	14442	1.147492815
KIF5C	14443	1.147178949
AC005618.6	14444	1.146763553
PRRT1	14445	1.146551733
RP11-47I22.2	14446	1.145994782
TMEM132C	14447	1.145633774
ESRP2	14448	1.145567491
CSF1	14449	1.145023157
RP11-430G17.3	14450	1.14479917
CYP26A1	14451	1.144706511
GNAZ	14452	1.144500656
RN7SL40P	14453	1.144127733
GPR143	14454	1.143780747
LINC01387	14455	1.143648618
RP4-798A10.7	14456	1.143353977
RP5-991G20.2	14457	1.143010421
RP11-29H23.7	14458	1.143010421
ZNF442	14459	1.142950088
KCTD16	14460	1.142638468
SLC12A8	14461	1.142213676
SOCS2-AS1	14462	1.141389129
MNT	14463	1.14125233
C15orf57	14464	1.141184354
CTD-2530N21.4	14465	1.14078233
RP11-334C17.6	14466	1.14078233
SCRG1	14467	1.140676447
MLK7-AS1	14468	1.140591755
PHACTR2P1	14469	1.140041563
PRICKLE4	14470	1.139623293
RP3-323N1.2	14471	1.139449641
FILIP1L	14472	1.139161901
DOCK6	14473	1.139116955
RP11-576C12.1	14474	1.138562909
RP11-169E6.1	14475	1.138562909
FOXF1	14476	1.138022897
DKFZP434A062	14477	1.137651538
CTD-2651B20.3	14478	1.136552735
CCDC122	14479	1.135861984
SFR1P1	14480	1.135800748
RP4-813D12.3	14481	1.135029743
TCF7L1	14482	1.134443013
MIRLET7D	14483	1.134149875
CST2P1	14484	1.134149875
RP11-544M22.3	14485	1.134149875
GALNT18	14486	1.133522233
RP4-569M23.2	14487	1.133522233
RP11-359E3.4	14488	1.132763384
CRAMP1	14489	1.132540322
RP11-162A12.2	14490	1.132394225
RP11-271C24.3	14491	1.131518437
ZBTB8A	14492	1.131262365
RP11-529K1.2	14493	1.131055332
CTD-2146O16.1	14494	1.130862484
RP11-465B22.3	14495	1.130469277
SIX1	14496	1.129842431
RP11-264B17.2	14497	1.129770918
LINC00936	14498	1.128215188
RAMP1	14499	1.128095694
TRIM62	14500	1.127594095
CTD-2235C13.1	14501	1.127594095
RP11-310I24.1	14502	1.127594095
RP11-255H23.5	14503	1.127594095
STXBP1	14504	1.127519182
IGLON5	14505	1.126292024
NGEF	14506	1.126114701
MICALL2	14507	1.125772037
LRFN1	14508	1.12575871
LRFN3	14509	1.125425645
CCDC151	14510	1.125092777
WDR73	14511	1.125010731
NFAM1	14512	1.124779962
PRR4	14513	1.124733501
RAB36	14514	1.124344545
RPS26P3	14515	1.124344545
RPS26P47	14516	1.124344545
RP5-943J3.2	14517	1.124344545
RP11-708J19.1	14518	1.123461552
RP11-620J15.1	14519	1.122957606
RP11-472I20.3	14520	1.122957606
PLAUR	14521	1.122448329
RP11-571L19.8	14522	1.122403789
PRSS22	14523	1.121113669
CES3	14524	1.121113669
CBY3	14525	1.121113669
AP000221.1	14526	1.121113669
MIR4296	14527	1.121113669
AC063961.1	14528	1.121113669
RP11-37C7.3	14529	1.120745609
RIN1	14530	1.12064527
U47924.6	14531	1.12043585
RP11-102N12.3	14532	1.12030885
C11orf45	14533	1.119916218
UBE2FP3	14534	1.118970049
CTD-2284J15.1	14535	1.118844209
TTC23L	14536	1.118702672
ATP1A3	14537	1.118651487
RP11-159H22.2	14538	1.118257329
RPL13AP6	14539	1.117443903
TMED10P2	14540	1.117443903
RP11-95D17.1	14541	1.117295635
RP11-214K3.22	14542	1.11683461
RP11-108M12.3	14543	1.116124607
CCDC120	14544	1.115618014
SCARA3	14545	1.11498432
KIAA1644	14546	1.113302768
AC008277.1	14547	1.112890342
CTD-2649C14.2	14548	1.112836991
AC079922.3	14549	1.112220353
PTTG4P	14550	1.111531501
ENSAP2	14551	1.111531501
SULF2	14552	1.111320424
FUT4	14553	1.110935186
RP11-6F2.5	14554	1.109857508
KCNAB1	14555	1.109835976
RP11-259G18.3	14556	1.109424333
SLC25A45	14557	1.109343447
LRTOMT	14558	1.108858382
H3F3C	14559	1.108373741
MIR30C1	14560	1.108373741
SNORA81	14561	1.108373741
RP11-530C5.1	14562	1.108373741
RP11-326A19.3	14563	1.108373741
LRRC73	14564	1.10680158
P2RY11	14565	1.106439407
LURAP1	14566	1.105979846
CTA-223H9.9	14567	1.105860422
RP11-133K1.12	14568	1.105860422
EXTL3-AS1	14569	1.105743801
RP11-216B9.6	14570	1.105681336
CTD-2308B18.3	14571	1.105581868
RP11-343L5.2	14572	1.105581868
RPS20P33	14573	1.105233872
RP11-484K9.4	14574	1.105233872
KCNC4	14575	1.104926999
RP13-270P17.2	14576	1.104608032
RPL36AP15	14577	1.104191199
RN7SL141P	14578	1.104191199
AVIL	14579	1.104096508
SYTL2	14580	1.103760323
PIK3IP1-AS1	14581	1.103001979
RP11-864J10.4	14582	1.10289062
RNU2-7P	14583	1.102111743
RP11-214K3.5	14584	1.102111743
RP3-453C12.14	14585	1.102111743
AC141586.5	14586	1.101910921
ZBTB7C	14587	1.101745593
RP11-532F12.5	14588	1.100416186
GAS6-AS2	14589	1.100416186
RP11-820K3.2	14590	1.100040104
RP11-806L2.5	14591	1.100040104
LLPH-AS1	14592	1.099449637
CTD-2516F10.2	14593	1.099394313
RP11-18C24.8	14594	1.099007203
TCTEX1D2	14595	1.098769116
CTD-2554C21.1	14596	1.098388392
RP11-707M3.3	14597	1.098388392
DLGAP4-AS1	14598	1.098293253
AC115617.2	14599	1.098163543
RP13-467H17.1	14600	1.097867829
PCSK7	14601	1.097461482
KRT8P33	14602	1.097461482
AC007285.6	14603	1.09715286
ARHGAP18	14604	1.097105395
WDR90	14605	1.096911759
ADAM8	14606	1.095920104
RPL9P18	14607	1.095920104
LINC01273	14608	1.095920104
RP11-797H7.1	14609	1.095920104
MIR151A	14610	1.095920104
SNORD11B	14611	1.095920104
RP11-159D12.11	14612	1.095920104
RP11-399J13.2	14613	1.095920104
RP11-424M24.3	14614	1.095920104
GAPDHP42	14615	1.094801818
AP001412.1	14616	1.094383049
SSPO	14617	1.094135541
LINC01058	14618	1.093462884
RP11-738E22.3	14619	1.093462884
SLC6A16	14620	1.093264133
CDH8	14621	1.092623591
FBLL1	14622	1.092310354
DYNLL1P1	14623	1.09183085
RP11-755F10.3	14624	1.09183085
SMIM17	14625	1.09183085
UVSSA	14626	1.091744176
RP11-267M23.4	14627	1.091627188
TMOD2	14628	1.091460612
CTC-205M6.1	14629	1.091460612
EPHX4	14630	1.091321838
EDDM3B	14631	1.091016658
RAPGEF6	14632	1.090448235
MBNL3	14633	1.089797645
COL4A2-AS1	14634	1.089797645
AP000487.6	14635	1.089797645
RP11-1060G2.1	14636	1.089797645
LINC01356	14637	1.089244448
TRAPPC5	14638	1.088928588
RP11-5G9.5	14639	1.088581353
ANKRD18A	14640	1.088432606
CFL1P1	14641	1.088176526
BSN-AS2	14642	1.087911457
KLHL40	14643	1.087627598
AC083884.8	14644	1.087367773
FBN3	14645	1.087194625
PILRB	14646	1.086940096
RP5-997D16.2	14647	1.086761997
NADK2-AS1	14648	1.086761997
RAB39B	14649	1.085908844
DPH6-AS1	14650	1.085872375
RP11-64B16.4	14651	1.085753869
RP11-973H7.3	14652	1.085250506
GJA4	14653	1.083743214
MIR4258	14654	1.083743214
AC006116.12	14655	1.083743214
RP5-855D21.1	14656	1.083743214
RTN4R	14657	1.083417863
LINC00629	14658	1.082240103
LOX	14659	1.081909469
ARHGAP25	14660	1.081622386
RP11-276H7.2	14661	1.081340236
RP11-595B24.2	14662	1.081340236
TRDMT1	14663	1.080910639
CTD-2062A1.2	14664	1.080741155
RBM11	14665	1.079925296
RN7SL231P	14666	1.079744161
IBA57	14667	1.079074651
CCDC171	14668	1.079044671
DGKE	14669	1.078972248
PVRL3-AS1	14670	1.078417694
OR7E14P	14671	1.078297268
LOH12CR2	14672	1.078106058
AC073657.1	14673	1.077755682
SNHG22	14674	1.07721464
TRPV1	14675	1.077041622
CNNM2	14676	1.076886632
EMG1	14677	1.076654133
RP3-329A5.8	14678	1.076111219
CAMK1D	14679	1.076038249
CEBPA	14680	1.075501821
DLK2	14681	1.075430706
SMC5-AS1	14682	1.075379154
RP11-173A16.1	14683	1.075209803
CNIH3	14684	1.074954279
RP11-890B15.3	14685	1.074786658
ESR1	14686	1.074622192
RP3-523E19.2	14687	1.074194815
RP11-893F2.13	14688	1.073800616
ZNF653	14689	1.073737062
HFE	14690	1.072570603
SNORD116-12	14691	1.071833948
AP001437.1	14692	1.071833948
RP1-267D11.6	14693	1.071833948
RP11-164J13.1	14694	1.071372249
XRCC6P2	14695	1.071245351
DAGLA	14696	1.071086635
IFNAR2	14697	1.070879793
RP11-274B21.1	14698	1.070526833
C15orf62	14699	1.070476623
TUNAR	14700	1.069668627
FAIM	14701	1.069647089
PTGES2-AS1	14702	1.068770106
PDE10A	14703	1.068402056
TMEM100	14704	1.067922145
RN7SL284P	14705	1.067922145
CTD-3138B18.6	14706	1.067922145
RP3-424M6.4	14707	1.067727304
TTC36	14708	1.067567942
RP11-64C12.8	14709	1.067435176
MAP3K9	14710	1.06721676
RP11-1114A5.4	14711	1.067213974
RP3-465N24.5	14712	1.067143208
GPR39	14713	1.067080101
GBX1	14714	1.066705556
KLHL7-AS1	14715	1.066393166
FAR1-IT1	14716	1.065976932
RP11-342L8.2	14717	1.065976932
TECTA	14718	1.065125172
CTD-3131K8.3	14719	1.064813201
MIATNB	14720	1.064730175
RP11-526D8.11	14721	1.064522666
LINC01034	14722	1.064038792
CTD-3099C6.11	14723	1.063486331
AC019097.7	14724	1.063072362
KCNMB1	14725	1.062703825
EEF1A1P24	14726	1.062493347
CAB39P1	14727	1.062493347
DNAJA4	14728	1.062331874
C9orf163	14729	1.06224539
ARHGAP24	14730	1.061876425
RPRM	14731	1.061626005
CTD-2006H14.2	14732	1.061626005
TENM1	14733	1.061502215
CGN	14734	1.061251666
LMTK3	14735	1.061213483
ZDHHC8P1	14736	1.060978915
CLDN15	14737	1.060790438
CEP135	14738	1.060650963
CORO2A	14739	1.060183579
RP11-242O24.3	14740	1.060183579
AC008440.10	14741	1.060183579
RN7SL233P	14742	1.060183579
RP11-23F23.2	14743	1.060183579
KB-1836B5.4	14744	1.060183579
MIR1243	14745	1.060183579
RP11-35G9.5	14746	1.059660031
RP3-510D11.2	14747	1.059543758
PKD1P6	14748	1.058904708
CTD-2152M20.2	14749	1.058904708
PSMA2P1	14750	1.058539883
METTL11B	14751	1.058413656
REL	14752	1.058297802
C9orf91	14753	1.057883831
URB1-AS1	14754	1.05762892
AC006128.2	14755	1.05762892
AF224669.3	14756	1.055594039
RP11-461L13.5	14757	1.055594039
COL10A1	14758	1.055532291
NACA3P	14759	1.055267735
CCDC109B	14760	1.055086542
RP11-152N13.16	14761	1.055086542
NOTCH1	14762	1.055073987
AC106786.1	14763	1.05497127
PRSS12	14764	1.054936107
FAR2	14765	1.054752929
DCUN1D2-AS	14766	1.054452857
MT1XP1	14767	1.054452857
PSMG3-AS1	14768	1.05427477
RNF32	14769	1.054167946
C2orf15	14770	1.054152955
RP11-839D17.3	14771	1.053819932
AC009014.3	14772	1.053819932
SPATA13	14773	1.05313917
RP11-320L11.2	14774	1.053029843
BMS1P10	14775	1.052556359
RP11-893F2.5	14776	1.052556359
HIGD1AP6	14777	1.052556359
KIAA1683	14778	1.052068047
HCN3	14779	1.051610666
NOP56P1	14780	1.051610666
LINC01508	14781	1.051443955
RP3-331H24.7	14782	1.051241074
DSTNP1	14783	1.051044065
EIF5AP4	14784	1.051044065
CA8	14785	1.050886053
ZNF37A	14786	1.050599307
RIBC1	14787	1.050478075
CTD-2161E19.1	14788	1.050397269
CBX3P4	14789	1.050397269
RP11-152L20.3	14790	1.050397269
CDKL4	14791	1.05011217
MMAA	14792	1.049823479
LINC01138	14793	1.049674821
RP11-348P10.2	14794	1.049321042
RHOU	14795	1.049263858
LINC00910	14796	1.048783755
MIR604	14797	1.048783755
SNORD111	14798	1.048783755
CETN4P	14799	1.048783755
RP4-604K5.3	14800	1.048783755
ABCB9	14801	1.048473464
FTCDNL1	14802	1.048079401
ARNT2	14803	1.047671135
HS3ST5	14804	1.047248201
DPF1	14805	1.047175191
KB-1507C5.4	14806	1.046907577
GNRH1	14807	1.046533146
GNG12-AS1	14808	1.046351088
LPAR6	14809	1.046093939
ERN1	14810	1.04587304
CER1	14811	1.045325276
GRHL1	14812	1.045286977
RP11-380M21.4	14813	1.045038099
RNF103-CHMP3	14814	1.044571772
C5	14815	1.044190542
HSPBAP1	14816	1.04413798
CTD-3064M3.3	14817	1.043972821
RP11-574K11.29	14818	1.043682667
ZNF341	14819	1.043318344
ATP1B3-AS1	14820	1.043175286
FKBP11	14821	1.043070042
ANKRD39	14822	1.043070042
BRI3BP	14823	1.042154874
BBS5	14824	1.042120965
SOX9	14825	1.041848766
RP11-266L9.5	14826	1.041504423
RN7SL382P	14827	1.041319102
RP11-266L9.4	14828	1.041319102
RP11-336K24.12	14829	1.040996962
IL1RAPL1	14830	1.040464628
MTMR8	14831	1.040393485
CTA-253N17.1	14832	1.040393485
FCRLB	14833	1.040261389
LYPD3	14834	1.039469512
WDR38	14835	1.039205821
GCLM	14836	1.039086458
HAP1	14837	1.038587247
EIF3EP1	14838	1.038415551
PCDHA12	14839	1.038007262
MIR141	14840	1.037626481
MIR550A3	14841	1.037626481
CRYGS	14842	1.037626481
LINC00115	14843	1.037626481
ALG1L8P	14844	1.037626481
AC104534.2	14845	1.037626481
C1orf101	14846	1.037375665
PRKCD	14847	1.037311189
CCDC7	14848	1.03683861
RAD54L	14849	1.036809453
POMZP3	14850	1.036329448
ASCL4	14851	1.036248491
CCDC40	14852	1.036095607
AL023806.1	14853	1.035623341
FAM201A	14854	1.035266451
PSMC1P1	14855	1.035266451
GOLGA2P5	14856	1.034975834
AD001527.7	14857	1.034874156
MIR181A2HG	14858	1.034482159
NKAPP1	14859	1.034325443
VDAC1P2	14860	1.033959957
AC008753.3	14861	1.033959957
RP1-40E16.12	14862	1.033959957
PITPNM2	14863	1.033535298
CRB3	14864	1.033503462
ACTA2-AS1	14865	1.032917133
RNU2-6P	14866	1.032136394
LINC00159	14867	1.032136394
MKLN1-AS	14868	1.031681508
