gene	RTS
HEATR4	0.000233699
FAM212A	0.000233699
RIMKLB	0.000233624
MAP1LC3B2	0.000233617
JARID2	0.000233615
OR5B2	0.000233585
LOC646241	0.000233563
MIR4508	0.000233518
GALNT7	0.000233516
DCAF5	0.000233513
SLC35G4	0.000233445
CRNKL1	0.000233365
LINC00336	0.000233359
ZNF525	0.000233324
GPRASP1	0.000233222
CRYGA	0.000233219
SMARCAL1	0.000233193
LOC101928436	0.000233142
CLPB	0.000233116
PKD2	0.000233068
ARHGAP21	0.000233005
MAGEA10	0.000232976
TLK2	0.000232944
MAP2K4	0.00023292
MIR193B	0.000232795
TMEM41B	0.000232767
PANK1	0.00023272
LOC105372397	0.000232695
UBXN2B	0.000232659
LOC101927460	0.000232626
GLCE	0.000232524
UOX	0.000232422
ZNF474	0.000232408
AGR3	0.00023238
CYTIP	0.000232326
IFRD1	0.000232308
SMCO1	0.000232228
ZW10	0.000232192
LOC101929123	0.000232182
GTF3C3	0.000232172
LOC101929504	0.000232171
FKBP10	0.000232149
LINC01010	0.000232147
MIR7515HG	0.000232128
SMIM12	0.000232108
FLJ34503	0.000231976
LOC101929698	0.000231856
CSE1L	0.000231708
HECTD2	0.000231585
SRGAP2-AS1	0.000231562
ZCWPW2	0.000231533
CATIP-AS2	0.000231511
DGCR10	0.000231427
NDUFA6-AS1	0.000231417
ENDOU	0.000231386
KIF1B	0.000231375
RAB23	0.000231373
EBLN3P	0.000231351
USP13	0.000231309
LOC101929413	0.000231294
RBM3	0.000231288
LOC101927798	0.000231167
IKZF2	0.000231134
NEK9	0.000230992
MIR493	0.00023098
LOC101927488	0.00023092
ZFP82	0.000230909
SPATA5	0.000230901
LOC100506790	0.00023085
A2M	0.000230841
POTEKP	0.000230838
LINC00350	0.000230836
MIR3687-1	0.000230835
MIR3687-2	0.000230835
ADAM18	0.000230773
GVQW2	0.000230744
MIR181A1HG	0.000230703
CNTN4-AS2	0.000230671
SEC16B	0.000230662
FITM2	0.000230581
VBP1	0.000230574
ZNF672	0.000230572
MACC1	0.00023057
SEMA3A	0.000230559
SLURP1	0.000230537
MIR541	0.000230524
GGT1	0.000230518
TMEM144	0.0002305
MIR1255B1	0.000230487
TCP10L2	0.000230478
SERPINF2	0.000230414
LINC00972	0.000230371
HACD4	0.000230324
TMEM39A	0.000230291
MIR759	0.000230249
MIR516B1	0.000230226
FRAT1	0.000230153
ABCA6	0.000230122
MLYCD	0.000230089
TRIM6-TRIM34	0.000230078
TMEM182	0.000230052
EHD3	0.000230047
EMB	0.000230026
INHBE	0.000230003
LOC101929058	0.00023
FAM166A	0.000229975
CCNT2-AS1	0.000229835
LOC101928881	0.000229831
ZNF222	0.000229734
CLSPN	0.000229723
SPIC	0.000229695
IBA57	0.000229574
LINC01743	0.000229568
RAB30	0.000229559
AGBL2	0.000229538
SNORD115-32	0.0002295
KCNQ5-IT1	0.000229471
LINC01729	0.000229456
SLC51B	0.000229439
STAMBP	0.000229413
SYP-AS1	0.000229385
OR5A1	0.000229369
OR56A5	0.000229305
KMT5C	0.00022922
MIR3648-1	0.000229203
MIR3648-2	0.000229203
CRY2	0.000229164
AP4B1-AS1	0.000229042
LINC01492	0.000228962
C4orf36	0.000228939
CENPA	0.000228846
ZNF876P	0.000228806
RAB26	0.000228787
CENPP	0.000228769
MIR646	0.000228768
CHMP7	0.000228727
TRAF5	0.000228698
LOC102723895	0.000228646
LOC286178	0.000228645
GTF2IRD1P1	0.000228583
SEMA3B-AS1	0.000228519
GDF9	0.000228518
EMC3	0.000228504
TIMM17B	0.00022848
MROH1	0.000228375
IFT43	0.000228374
MYL5	0.000228315
RRP15	0.00022827
OR10J5	0.000228262
C21orf62-AS1	0.000228249
CLDN19	0.00022809
LOC105747689	0.000228069
LINC01822	0.000228065
TMEM156	0.000228005
FRGCA	0.000228002
LOC106780825	0.000228002
PSG11	0.000227847
ZNF600	0.000227841
SAMMSON	0.000227799
ZNF83	0.000227789
MIR8061	0.000227771
LOC286177	0.000227734
DUSP3	0.000227711
GLRX5	0.000227707
LOC101926944	0.000227695
LINC01653	0.000227691
OR10A5	0.000227632
TRIM60	0.000227616
SNF8	0.000227606
HSD17B6	0.000227595
VAC14	0.00022756
C11orf65	0.000227477
TMEM97	0.000227474
TMEM231	0.000227473
CRISP2	0.000227473
LINC00351	0.000227449
LINC01327	0.000227422
ZNF724	0.000227355
TFDP2	0.000227309
LINC00570	0.000227026
MGEA5	0.000226931
MND1	0.000226907
LOC101928596	0.000226901
CCL19	0.000226802
MORC1-AS1	0.000226727
LOC100506286	0.000226708
MKL2	0.000226678
RGS21	0.000226626
CRBN	0.000226533
NEXN	0.000226507
ZC3H7A	0.000226499
MIR3148	0.000226494
HTT-AS	0.000226474
DGCR2	0.000226391
PRICKLE4	0.000226358
BBX	0.000226334
LOC51145	0.000226279
REEP2	0.00022622
CCDC150	0.0002261
NR1D2	0.000226067
C20orf196	0.000226037
RAD18	0.000226035
VSIG10	0.000226028
PPCS	0.000226026
LOC102724484	0.000226
HBD	0.000226
EPS15L1	0.000225955
CCRL2	0.000225938
MCUR1	0.000225924
LCA5	0.000225901
CTDSP2	0.000225855
OR4N5	0.000225791
MTFMT	0.000225772
PRH1-TAS2R14	0.000225754
E2F5	0.000225729
FABP2	0.000225572
TMTC4	0.000225436
LOC101928203	0.000225432
TAS2R9	0.000225397
IDH3B	0.000225376
ADAM15	0.000225304
VPS13B	0.000225303
SIKE1	0.000225249
LYL1	0.000225226
LOC105369443	0.000225212
CDKL4	0.000225091
COG6	0.000225055
GINM1	0.000225043
GALNT11	0.000224929
HACE1	0.000224915
TTC7A	0.000224905
BRSK1	0.000224884
ATG4D	0.000224873
LINC01239	0.000224869
LOC102724714	0.000224721
FOXO3	0.000224698
MIR6731	0.000224694
GRINA	0.000224611
KRTAP10-10	0.000224603
FRRS1	0.000224596
ZNF25	0.000224549
MAP3K1	0.000224527
SMNDC1	0.00022441
UCK2	0.000224353
ZNF316	0.000224234
SSH2	0.000224208
FAHD2CP	0.000224181
LACAT8	0.000224165
LOC101928924	0.000224152
CASC9	0.000224088
WRAP73	0.000224069
ZNF263	0.000224067
PDSS1	0.000224062
MYC	0.000223989
GPR33	0.000223935
RAD51L3-RFFL	0.000223895
SNX33	0.000223829
HYMAI	0.000223826
CEBPD	0.000223813
ANGPTL6	0.000223764
MANBA	0.000223704
C19orf57	0.000223648
LOC100506585	0.000223508
RP2	0.000223451
MIR539	0.000223411
PLAC8L1	0.000223388
GNAQ	0.000223387
INPP4A	0.000223347
MIR188	0.00022332
KLRF1	0.000223248
FAM183BP	0.00022323
LINC01078	0.00022323
SSX7	0.00022319
MIR495	0.000223187
UTP23	0.000223172
ZNF202	0.000223162
MPC1L	0.000223153
CTNNB1	0.000223152
RERG-AS1	0.000223108
DKK4	0.000223065
TYR	0.000223048
LOC550113	0.00022303
CHST5	0.000223003
LOC102724784	0.000222982
OR4D6	0.000222906
LINC01208	0.00022282
LOC101927354	0.000222801
ZNF570	0.000222795
EXOC2	0.000222784
IRAK2	0.000222774
CXXC1	0.000222759
PCYT1B-AS1	0.000222755
AAK1	0.000222725
APOC3	0.000222625
OR6B1	0.000222607
ZFR	0.000222585
SLC50A1	0.000222569
SYNGR4	0.000222557
MED24	0.000222407
PTPDC1	0.000222405
ENGASE	0.000222383
SLCO1C1	0.000222378
CCL20	0.000222304
YPEL2	0.000222292
TMEM135	0.000222266
LYZ	0.00022226
THEMIS2	0.00022213
ALDH8A1	0.000222116
MIB2	0.000222105
SLC1A5	0.000222046
LOC101929341	0.000222027
TM4SF1	0.00022199
LOC102725079	0.000221881
COG3	0.000221853
UBE2Q2	0.000221832
LOC101927464	0.000221792
ZNF260	0.000221709
LOC102724651	0.000221674
PLA2G6	0.000221659
SULT1A1	0.000221592
LINC01687	0.000221585
GLIPR1L1	0.000221572
PPP2CB	0.000221566
OR52K2	0.000221559
OR11H6	0.00022148
PEAK1	0.000221474
FXYD4	0.000221407
MIR6084	0.000221302
ZMYND11	0.000221301
C11orf72	0.000221232
AVEN	0.000221218
CABIN1	0.000221163
ROR1-AS1	0.000221109
CHKB-CPT1B	0.000221098
KPTN	0.000221096
L3MBTL3	0.000220862
FNBP1	0.000220854
CFAP157	0.00022085
B3GLCT	0.000220834
KAAG1	0.00022072
GLO1	0.000220687
PSG10P	0.000220657
PSG9	0.000220654
BEND3	0.000220611
LOC642852	0.00022058
MIR6765	0.000220474
OR7C2	0.000220453
TET2-AS1	0.000220321
CRIPAK	0.000220133
MEF2A	0.000220131
DYNC1I2	0.000220127
LOC101928100	0.000220052
LOC101927038	0.000219995
VILL	0.000219968
CD69	0.000219895
LINC00837	0.00021984
CYB561D2	0.000219815
SLC9A3R1	0.000219801
OR6N2	0.000219789
LOC100500773	0.000219781
RGS1	0.000219779
HIST1H2AM	0.000219765
LINC01695	0.000219762
LRMP	0.000219755
ATF7IP2	0.000219741
HCLS1	0.000219735
AMD1	0.000219728
CYB5R4	0.000219717
WWP2	0.000219711
SRI	0.00021971
CCDC85B	0.000219683
STK17A	0.000219623
SLC29A1	0.000219521
ZNF33B	0.000219491
SOSTDC1	0.000219414
MFSD1	0.000219389
LINC00911	0.000219367
MIR486-2	0.000219329
LOC101928600	0.00021932
IL18	0.000219298
ATP6V1E2	0.00021927
IDH2	0.000219252
LINC00692	0.000219197
PAGE3	0.000219181
KCND1	0.000219154
FAM127A	0.000218991
FAM155A-IT1	0.000218955
LOC101929188	0.000218901
MIR378F	0.000218864
SLC25A41	0.00021883
TMEM2	0.00021883
MED1	0.000218823
MOB3C	0.000218773
OR6M1	0.000218714
ELL2	0.000218627
NKG7	0.000218614
PRKACB	0.000218569
CAHM	0.000218509
ESRP2	0.000218475
CLSTN1	0.000218447
IL31	0.000218349
CCDC50	0.000218206
POLR3B	0.000218198
GRPEL1	0.000218108
CYP2C9	0.000218084
LOC102724612	0.000218061
FAM229B	0.000218038
CCDC146	0.000217975
LCLAT1	0.000217967
ZNF341	0.000217936
PCDHB15	0.000217915
SYT11	0.000217911
C5orf51	0.0002179
FGF16	0.000217753
APOA4	0.00021773
LOC101926934	0.000217719
ZNF829	0.000217715
RPS6KA5	0.000217709
VNN3	0.000217705
FRY-AS1	0.000217673
C17orf99	0.000217622
LEFTY1	0.000217611
ZNF449	0.000217602
HYLS1	0.000217579
HS3ST5	0.000217576
KDM2B	0.00021755
NUDC	0.000217519
DCTN1	0.000217462
IL4	0.000217404
PSG8	0.000217339
MBL2	0.000217319
LINC00320	0.000217263
PACRG-AS3	0.000217197
LOC101927087	0.000217153
SLC8B1	0.000217146
MGST3	0.000217123
DPY19L1P1	0.000217072
LOC101928907	0.00021705
NPC1	0.000217049
CTSZ	0.000217019
LOC101928617	0.000216966
ZNF735	0.000216939
OR1E1	0.000216913
HIST1H2AG	0.000216911
ANLN	0.000216906
C16orf52	0.00021687
CCNB2	0.000216858
MRPL33	0.000216838
SLX4IP	0.000216817
DAZL	0.000216797
DAP	0.000216762
LOC646813	0.000216755
CEP126	0.000216713
DPY19L2	0.000216712
FAAP20	0.000216677
WDR44	0.000216636
UHRF1	0.000216631
ZNF540	0.000216604
LOC100507002	0.000216522
LOC101927168	0.00021651
LOC105374516	0.000216508
LINC00649	0.000216503
SRFBP1	0.000216371
CD226	0.000216361
PHKA1-AS1	0.000216337
MBTPS2	0.000216264
C5orf17	0.000216221
LOC106699570	0.000216202
LINC00396	0.000216128
LINC01684	0.000216044
LINC01619	0.000216013
DCBLD2	0.000215974
EHD4	0.000215972
IL17RE	0.000215931
SMTNL1	0.000215918
LINC00421	0.000215885
LOC101928591	0.000215866
LDHD	0.000215757
ST3GAL5-AS1	0.000215709
TP53BP1	0.000215703
ZNF862	0.000215696
APOBR	0.000215605
NCEH1	0.000215592
MAMDC2-AS1	0.00021553
C7orf49	0.000215527
LINC01499	0.000215504
ADGRL3-AS1	0.000215485
ACTL7B	0.000215445
LOC101928937	0.000215393
LINC00376	0.000215369
LOC105375545	0.000215354
ARNT	0.000215313
VAPB	0.0002153
FRAT2	0.000215243
ATP6V0E2	0.000215237
LOC100507195	0.000215189
PYGB	0.000215155
FGF12-AS1	0.000215121
LOC646029	0.00021512
TWISTNB	0.000215105
LINC01125	0.000215094
ADIPOQ-AS1	0.000215083
SDR16C6P	0.000214961
LOC285043	0.000214896
FAM47B	0.000214895
LCE1D	0.000214846
CENPF	0.00021483
SLC25A52	0.000214823
FAM57A	0.000214649
TCAIM	0.000214586
ABRACL	0.000214539
SEMA4B	0.000214513
PDIA2	0.000214498
LOC100130691	0.000214431
KRTAP10-8	0.000214412
PPP3CC	0.000214338
PSG1	0.000214329
DEK	0.000214283
LINC00857	0.000214266
PLEKHO1	0.000214174
SCARF1	0.000214163
MIR4303	0.000214162
GRB2	0.000214144
ATXN10	0.000214106
STK10	0.000214036
OR6P1	0.000214035
CDC14A	0.000213982
SDHAF3	0.000213937
TNPO3	0.000213913
CPT1B	0.000213868
LOC100507424	0.000213854
MIR190A	0.000213754
ACSM3	0.000213737
MIR8065	0.000213585
LINC01324	0.000213564
MAVS	0.000213535
TBC1D3P1-DHX40P1	0.000213505
ITGA10	0.000213457
RAB42	0.000213427
ZFYVE27	0.000213377
TTC21A	0.000213375
MIR3908	0.000213261
RPL13AP3	0.000213211
APLF	0.000213162
ACSS2	0.000213142
CCDC13-AS1	0.000213118
SORCS3-AS1	0.000213008
ACVR2B	0.000212987
ASB17	0.000212945
HSDL1	0.000212929
BBS2	0.000212928
LINC01598	0.000212918
TDRKH	0.000212903
SLC22A5	0.000212889
EPHX1	0.000212813
KRTAP10-5	0.000212791
DINO	0.000212745
ARMCX1	0.000212728
HINT3	0.000212706
LINC01393	0.000212685
LCAL1	0.000212632
LINC01278	0.000212614
LOC644919	0.000212516
MIPEP	0.000212416
ZNF852	0.000212371
C9orf106	0.000212357
PDE6H	0.000212309
MBD5	0.000212296
BCL6	0.00021223
CFH	0.00021222
ALDH1L1-AS1	0.000212171
GPRC5D	0.000212164
CBFA2T2	0.000212138
NATD1	0.000212134
AIM2	0.000212118
ATP2B4	0.000212108
TUBB2A	0.000212021
SSX6	0.000212016
LIMD1	0.00021201
CFHR5	0.000211979
XYLB	0.000211703
PDSS2	0.0002117
POMGNT1	0.000211635
SLC25A12	0.000211632
PTPN22	0.000211607
MARVELD2	0.000211523
DZANK1	0.000211493
P3H4	0.000211451
CDIP1	0.000211369
C10orf76	0.000211365
MIR660	0.000211338
FAM83D	0.00021132
MIR500A	0.000211291
CDRT1	0.000211263
SCCPDH	0.000211242
LINC01037	0.00021123
OR51S1	0.000211168
APOOL	0.000211168
HSPB6	0.000211157
GBP1P1	0.000211093
ADH1C	0.000211087
MTRNR2L1	0.000211028
TSEN15	0.000211026
ZNF30	0.000210929
TVP23C-CDRT4	0.000210916
UGT2A2	0.000210898
INSL5	0.000210861
KANSL1L	0.000210832
LINC01797	0.000210755
LOC105374972	0.000210629
PRAMEF1	0.000210552
CATIP-AS1	0.000210545
KC6	0.000210452
MIR3155A	0.000210447
ARRDC5	0.000210387
ASXL1	0.000210359
YIPF4	0.000210341
DPY19L2P2	0.000210338
SPTLC1	0.000210315
GNB1	0.000210307
TMEM108-AS1	0.000210247
SRBD1	0.000210229
E2F3	0.000210213
CCDC122	0.000210199
SLC11A2	0.000210168
APITD1-CORT	0.000210096
SMAP1	0.000210092
COX10	0.000210071
LOC101927159	0.000210068
LOC494127	0.000210059
ACER2	0.000209978
CASP7	0.000209959
RARS	0.00020993
BAZ2B	0.000209928
PGBD2	0.000209927
RPA2	0.000209889
TPGS1	0.000209701
RAD54B	0.000209688
MIR4454	0.000209687
KLRF2	0.000209657
CCDC154	0.000209532
CCL5	0.000209523
ZHX1-C8orf76	0.000209515
LOC101927358	0.000209513
VPS9D1-AS1	0.000209462
MIR651	0.000209416
AGO1	0.000209411
MMP26	0.000209391
CYP7A1	0.000209388
SH3BGRL	0.000209374
SYNPO2L	0.000209339
CYP2D6	0.000209286
LOC101929829	0.000209286
SPATA7	0.00020926
NIPAL3	0.00020923
TAOK3	0.000209174
MPP5	0.000209132
LINC01416	0.000209124
RNASE6	0.00020908
TBC1D24	0.00020907
TTC30A	0.000208987
HLA-DRB6	0.000208982
ZC2HC1A	0.000208958
DAP3	0.000208953
TLR6	0.000208833
DRC3	0.00020876
ZNF792	0.00020874
FAS	0.000208717
CXorf21	0.000208712
KIAA0408	0.000208703
LINC01365	0.00020867
OSBPL10-AS1	0.000208668
TSPAN1	0.000208578
XRCC4	0.000208534
KIAA0922	0.00020853
HCG14	0.000208448
FAM26E	0.000208426
ARID1B	0.000208418
POU2F1	0.000208414
ABCA7	0.000208347
ADH1B	0.000208278
SNTA1	0.000208273
CXCL10	0.000208216
DIDO1	0.00020819
CELA1	0.000208154
C11orf86	0.000208147
FAR2P1	0.00020813
ACSM2A	0.000208069
SRSF5	0.000208065
TSPAN14	0.000208042
LOC102723640	0.000208041
CD47	0.000207934
DSEL	0.000207931
DHRS7	0.000207911
LOC100505841	0.000207908
ADAM29	0.000207901
ERI3	0.000207872
FAM50A	0.000207858
NINJ1	0.000207855
SELPLG	0.000207821
PSMD11	0.000207758
SP140L	0.000207756
SSBP3	0.000207738
IGLL3P	0.000207697
CDCA2	0.00020763
LOC100506125	0.000207598
MIR3189	0.000207582
C1RL-AS1	0.000207491
PMP2	0.000207457
HOGA1	0.000207404
TRRAP	0.000207382
LINC00467	0.00020733
OSTM1	0.000207291
SLC36A4	0.000207286
UHMK1	0.000207275
CCR4	0.000207258
OR2D2	0.000207234
AGTR2	0.000207204
MIR4704	0.000207204
ZHX1	0.000207182
MELK	0.000207145
REG3G	0.000207145
LINC01413	0.000207099
CPA1	0.000207079
SGPL1	0.000207019
LOC101927310	0.000207
LINC00881	0.000206994
NRIP2	0.000206947
ANKRD2	0.000206943
MKRN3	0.000206918
LOC283352	0.000206913
OMA1	0.000206849
BTLA	0.000206818
DNAJB6	0.000206773
C7orf13	0.000206738
PHF14	0.000206737
ZNF415	0.000206645
MIR502	0.000206612
NBAT1	0.000206581
SCGB1A1	0.000206571
NFKB2	0.000206524
TBC1D5	0.00020648
CERS6-AS1	0.000206479
THAP7	0.000206458
DNASE2B	0.000206381
PCDH18	0.000206267
NOTCH2NL	0.000206252
FLJ37035	0.000206226
TP53I13	0.000206193
LOC100507600	0.000206164
VPS41	0.000206161
MIR527	0.000206158
SOCS6	0.000206113
LINC00382	0.000206049
MCM10	0.000205991
TMEM62	0.00020597
LOC100506422	0.000205871
CPXCR1	0.000205828
LOC101927051	0.000205733
OR1E2	0.000205708
FAM102B	0.000205686
OOEP	0.000205617
ZNF816-ZNF321P	0.000205616
LINC00864	0.000205608
ZNF439	0.000205548
RHBDD1	0.000205478
LOC101928791	0.000205475
HTATIP2	0.000205438
TAS2R60	0.000205367
TNPO1	0.000205346
JMJD1C	0.00020534
MIR665	0.000205311
COMMD1	0.00020514
LINC00343	0.000205108
OR51L1	0.000205084
OR5P3	0.000205075
E4F1	0.000205064
RNGTT	0.000205064
LINC00959	0.000205039
NCOA7	0.000204954
ADCK1	0.000204859
LOC105370424	0.000204826
OR5A2	0.000204801
KANK2	0.000204779
DOPEY2	0.000204774
MIR519C	0.000204756
FSHB	0.000204754
FAM53B	0.00020475
LOC101928424	0.000204743
LOC102723557	0.000204717
LOC101928231	0.000204697
C18orf61	0.000204677
ESYT2	0.000204674
RUBCN	0.000204671
TFPI	0.000204565
ZNF823	0.000204564
SNORD114-28	0.00020452
TDO2	0.000204511
BRAF	0.00020451
LOC101929260	0.000204479
LOC100506498	0.000204456
PNPT1	0.00020444
CHRM3-AS2	0.000204383
ZNF729	0.00020438
SLC20A2	0.000204353
USP7	0.000204343
GIMAP7	0.000204335
CHST10	0.000204305
XYLT2	0.000204299
MYLK-AS1	0.000204236
GNL3L	0.000204215
MREG	0.000204209
BATF2	0.000204196
DUSP12	0.00020416
CYP2U1	0.000204154
LARP1	0.000203978
KLHL10	0.000203965
LINC00366	0.000203942
KIAA0930	0.000203914
TBC1D19	0.000203914
LIMA1	0.000203907
ATR	0.000203746
DAOA	0.000203743
ACP6	0.000203696
ANKRD42	0.00020366
PRNP	0.000203578
HIF1A	0.00020353
PPP4R1L	0.000203527
OR6A2	0.000203524
DENND1B	0.000203507
DPPA2	0.000203492
MIR548I4	0.000203443
EFCAB10	0.000203418
AKAP9	0.000203297
CALHM1	0.000203278
ZNF571	0.000203272
SMAD2	0.00020327
DSG1	0.000203267
LOC101926960	0.000203258
LINC01160	0.000203182
LOC100130451	0.000203095
KLHL36	0.000203084
RNASET2	0.000203074
MIR663B	0.000203023
OSTCP1	0.000202989
MIR633	0.000202944
ARSA	0.000202897
TTC25	0.000202843
PFKFB2	0.000202823
LOC105378614	0.000202804
YWHAQ	0.000202778
LOC101928226	0.000202727
TPCN2	0.000202596
SSB	0.000202549
ZNF337	0.000202497
DCUN1D4	0.000202483
NTM-IT	0.000202473
CLCA3P	0.000202432
MYCBP2	0.000202387
CTB-178M22.2	0.000202314
TAPT1-AS1	0.000202252
ARFGEF2	0.000202245
RCL1	0.000202177
TRIM6	0.000202172
PARP8	0.000202105
CENPE	0.000201942
SAMM50	0.000201934
UBE2D1	0.00020189
SLC25A3P1	0.000201869
FAM60A	0.000201743
PGAP3	0.000201706
TRMT2B	0.000201702
DYX1C1	0.000201678
ZNF141	0.000201642
ERMN	0.000201583
LY6G6D	0.00020147
TGFBR2	0.000201418
IFI16	0.000201366
MIR362	0.000201353
LOC101929694	0.000201315
TRIM46	0.000201306
LOC100129055	0.000201279
CYP2C8	0.000201267
COX6A2	0.000201217
VPS13A	0.000201208
GBP4	0.000201198
FAM217B	0.000201162
KRTAP12-3	0.000201091
TLR10	0.000201064
LOC389199	0.00020106
CORO1A	0.000201057
LOC728290	0.000201056
MANBAL	0.000201016
MIR6811	0.000200999
CHD9	0.000200973
SAMD10	0.000200966
OLFM5P	0.000200901
NAA60	0.000200869
SIPA1	0.000200815
IFNAR2	0.000200778
LOC101929140	0.000200776
HORMAD1	0.000200701
NARR	0.000200693
POC1A	0.000200689
TAMM41	0.000200688
CYLD	0.000200628
SPATS2	0.000200608
ABCB9	0.000200584
SEC16A	0.000200565
ADAM21	0.000200549
LOC101927635	0.000200544
TIGAR	0.000200502
ZRANB3	0.000200473
HOST2	0.000200452
ZNF845	0.000200448
LINC01202	0.000200448
ARHGEF3-AS1	0.000200442
ANGEL1	0.000200434
NUTM1	0.000200377
LINC00410	0.000200284
BLM	0.000200253
PLEKHA4	0.000200223
SKI	0.000200205
ZNF479	0.000200167
LINC01028	0.000200148
OR10A4	0.00020014
PCAT1	0.000200116
BBS5	0.000200111
TSSK3	0.00020006
ZNF818P	0.000200058
TNP1	0.000200026
SNURF	0.000200008
TTPAL	0.000199999
SSBP2	0.000199998
SLC2A1	0.000199992
SDF4	0.000199866
MAFF	0.000199842
DYNC1LI2	0.000199775
HERC6	0.000199734
RBPJ	0.0001997
EMILIN1	0.000199693
HMHB1	0.000199659
KIAA1147	0.000199615
VOPP1	0.000199537
CRY1	0.000199446
LINC00483	0.00019942
LINC01751	0.000199419
C15orf52	0.000199369
L3MBTL2	0.000199338
LOC102724357	0.00019933
WDFY2	0.000199313
TMEM5	0.000199253
ATP10D	0.000199251
NEK2	0.000199234
PCAT6	0.000199219
ANKRD39	0.000199203
FAM157A	0.000199175
FANCA	0.000199118
LAMP2	0.00019907
LETM2	0.000199016
NOC2L	0.000199011
PPM1M	0.000198999
LOC102467212	0.000198995
LINC00398	0.000198976
CYSRT1	0.000198908
SERPINB6	0.000198844
LOC102724604	0.000198835
RPP21	0.000198823
MIR520G	0.000198727
WDR19	0.000198652
ASPM	0.000198612
NSFL1C	0.000198604
IFT88	0.000198578
FAM20B	0.000198427
PLPP1	0.000198374
DGUOK	0.00019826
ALDH3A2	0.0001982
RND2	0.000198148
PHF3	0.000198131
ZNF283	0.00019813
TPCN1	0.000198093
GGT6	0.000198085
OR5E1P	0.000198081
METTL17	0.000198057
OXCT1-AS1	0.000197878
MTRNR2L6	0.00019778
LOC101929577	0.000197761
KIDINS220	0.000197696
MAGEA5	0.000197666
ALDH7A1	0.000197558
SPATA2L	0.000197482
FN3K	0.000197473
CD55	0.000197422
SPOP	0.000197419
OR10K2	0.00019739
CATIP	0.000197376
FAM126A	0.000197342
PWP1	0.000197303
TMEM192	0.000197302
SLCO1B3	0.000197286
TGIF2-C20orf24	0.000197189
PAGE5	0.000197188
OR2AP1	0.000197185
MLIP-IT1	0.000197154
LINC00638	0.000197042
DIAPH2-AS1	0.000197039
LOC101928021	0.000196967
PCSK4	0.000196888
FAM153C	0.000196883
SLC12A4	0.000196809
MYO9A	0.000196801
LINC01447	0.000196797
OR51T1	0.000196749
ACTR3B	0.000196742
ZNF847P	0.000196689
ZFP36L1	0.000196624
NOL10	0.0001966
DYNC1H1	0.000196571
H1FOO	0.000196561
OR5K3	0.000196555
ZNF706	0.000196509
DNMT3B	0.000196481
STK17B	0.000196466
FANCI	0.000196443
GPLD1	0.000196372
BEX3	0.000196328
TNIP1	0.000196319
TLR4	0.000196302
LY96	0.000196286
SMURF1	0.000196251
LOC100129307	0.000196246
SPANXN4	0.000196243
KIF1C	0.00019624
ARSD-AS1	0.000196197
JMY	0.000196192
TMEM41A	0.000196155
ADORA3	0.000196152
RARRES3	0.000196109
C16orf46	0.000196052
PARP14	0.000196019
MMP23A	0.000195961
FIBP	0.000195921
PRR23B	0.000195909
PHLDB3	0.000195868
CSAG4	0.000195814
SPINK13	0.00019575
ZNF669	0.000195652
TMEM206	0.000195516
TMEM126A	0.000195514
GGT5	0.000195466
IMPA2	0.000195375
LYVE1	0.000195359
MIR1286	0.000195333
NLN	0.000195327
LOC101928569	0.000195174
LOC145783	0.000195166
C2orf27B	0.000195129
WASHC4	0.00019507
LOC100288254	0.000195066
