	DIS
MRC1	9.13E-07
MRC2	0.001240793
MRE11A	0.000145279
MREG	0.000174673
MRFAP1	0.000228559
MRFAP1L1	0.000568469
MRGBP	0.000329874
MRGPRF	0.004185281
MRGPRF-AS1	0.000596358
MRGPRG-AS1	0
MRGPRX1	4.70E-05
MRI1	0.000153954
MRLN	0
MRM1	0.00011979
MRM2	0.000119603
MRM3	0.000107181
MRO	6.64E-05
MROH1	0.000384477
MROH2A	0.000106817
MROH2B	7.85E-06
MROH5	0.002943443
MROH6	0.000313166
MROH7	0.000735964
MROH8	0.000406918
MROH9	0
MRPL1	0.000259367
MRPL10	0.000291587
MRPL11	0.000285912
MRPL12	0.000170674
MRPL13	0.000285335
MRPL14	0.000450527
MRPL15	0.000292462
MRPL16	0.000622311
MRPL17	0.000241209
MRPL18	0.000183116
MRPL19	0.00021897
MRPL2	0.000156884
MRPL20	0.000216545
MRPL21	0.000346055
MRPL22	0.000167444
MRPL23	0.000879865
MRPL23-AS1	0.002337802
MRPL24	0.000107951
MRPL27	0.00016672
MRPL28	0.000354576
MRPL3	0.001132784
MRPL30	0.000172271
MRPL32	0.000232651
MRPL33	0.000660576
MRPL34	0.000130145
MRPL35	0.000209342
MRPL36	0.000122353
MRPL37	0.000307382
MRPL38	3.65E-05
MRPL39	0.000284272
MRPL4	0.000230302
MRPL40	0.000203686
MRPL41	0.000147755
MRPL42	0.000219924
MRPL43	0.00016404
MRPL44	0.000199468
MRPL45	0.000144647
MRPL46	0.000141331
MRPL47	0.00022616
MRPL48	0.000316777
MRPL49	0.000131157
MRPL50	0.000115955
MRPL51	0.000178791
MRPL52	0.000443769
MRPL53	2.61E-05
MRPL54	0.000115489
MRPL55	0.000259889
MRPL57	0.000136706
MRPL58	0.000214752
MRPL9	0.000101082
MRPS10	0.000175082
MRPS11	0.000238412
MRPS12	0.000108984
MRPS14	0.000250655
MRPS15	0.000244589
MRPS16	0.0001588
MRPS17	9.74E-05
MRPS18A	0.001348506
MRPS18B	0.000246229
MRPS18C	4.19E-05
MRPS2	0.0004836
MRPS21	0.000546518
MRPS22	0.00121037
MRPS23	0.000153423
MRPS24	2.82E-05
MRPS25	0.00026829
MRPS26	0.000212008
MRPS27	0.00045154
MRPS28	0.000233644
MRPS30	0.00013096
MRPS31	0.000235038
MRPS31P5	3.00E-05
MRPS33	0.000771444
MRPS34	0.000226983
MRPS35	0.000592139
MRPS36	0.000163715
MRPS5	0.000881869
MRPS6	0.000600735
MRPS7	0.000187706
MRPS9	0.000335457
MRRF	0.000339228
MRS2	0.000890063
MRTO4	0.00016525
MRVI1	0.000975374
MRVI1-AS1	0
MS4A1	0
MS4A10	0
MS4A12	0
MS4A14	0
MS4A15	0
MS4A18	0
MS4A2	0
MS4A3	0
MS4A4A	0
MS4A6A	1.32E-05
MS4A7	5.07E-05
MS4A8	0.000152417
MSANTD1	0.000154812
MSANTD2	0.000235041
MSANTD3	0.000416302
MSANTD4	0.000356744
MSC	0
MSGN1	0
MSH2	0.000359943
MSH3	0.000343622
MSH4	5.85E-05
MSH5	4.64E-05
MSH6	0.000271212
MSI1	0.064892929
MSI2	0.002420401
MSL1	0.000275927
MSL2	0.00018613
MSL3	0.004510707
MSL3P1	9.31E-05
MSLN	0.000755076
MSMO1	0.000290449
MSN	0.005036525
MSR1	4.33E-06
MSRA	0.000975793
MSRB1	0.000206701
MSRB2	0.000404961
MSRB3	0.018457196
MSS51	7.19E-05
MST1	0.000493419
MST1L	0.000214754
MST1P2	0.00129699
MST1R	5.83E-05
MSTN	4.39E-06
MSTO1	7.18E-05
MSTO2P	7.04E-05
MSX1	0.672189135
MSX2	0.821158717
MSX2P1	0.013605022
MT1A	0
MT1E	0.009922943
MT1F	0.014794392
MT1G	0.025531827
MT1H	0
MT1JP	0
MT1L	0
MT1M	0
MT1X	0.006900001
MT2A	0
MT3	0.004791355
MTA1	0.000554716
MTA2	0.000371173
MTA3	0.002948641
MTAP	0.008845349
MTBP	0.000130029
MTCH1	0.000817533
MTCH2	0.000396602
MTCL1	0.001084938
MTCP1	2.79E-05
MTDH	0.000360663
MTERF1	0.000112099
MTERF2	0.00024929
MTERF3	0.000135415
MTERF4	0.000189078
MTF1	6.59E-05
MTF2	0.000265358
MTFMT	0.00047296
MTFP1	7.65E-05
MTFR1	0.000544793
MTFR1L	0.000357547
MTFR2	8.81E-05
MTG1	0.00012995
MTG2	0.000148843
MTHFD1	0.000241749
MTHFD1L	0.000715217
MTHFD2	0.000271462
MTHFD2L	0.00059783
MTHFD2P1	0
MTHFR	0.000228672
MTHFS	9.46E-05
MTHFSD	0.023887114
MTIF2	0.000194203
MTIF3	0.000426638
MTM1	0.001508821
MTMR1	0.001587769
MTMR10	0.000153745
MTMR11	8.90E-05
MTMR12	0.000238274
MTMR14	0.000334311
MTMR2	0.000395842
MTMR3	0.00011279
MTMR4	0.000252655
MTMR6	0.000656437
MTMR7	0.000896845
MTMR8	0.000280054
MTMR9	0.048447802
MTMR9LP	0.000191752
MTNR1A	0
MTNR1B	0
MTO1	0.000131615
MTOR	0.000457017
MTOR-AS1	5.60E-06
MTPAP	0.000296302
MTPN	0.000592011
MTR	0.000977408
MTRF1	0.000166413
MTRF1L	6.61E-05
MTRNR2L1	0.001904866
MTRNR2L10	0.000750897
MTRNR2L2	7.65E-05
MTRNR2L3	3.54E-05
MTRNR2L4	5.75E-05
MTRNR2L6	0.000399578
MTRNR2L8	0.000140628
MTRNR2L9	8.47E-05
MTRR	0.000196398
MTSS1	0.016117075
MTSS1L	0.000389646
MTTP	0.001874451
MTURN	0.000756972
MTUS1	0.004382277
MTUS2	0.049820631
MTUS2-AS1	0.000267796
MTX1	8.91E-05
MTX2	0.002425715
MTX3	0.000206983
MUC1	3.97E-05
MUC12	0.000126079
MUC13	2.01E-05
MUC15	2.71E-05
MUC16	0.000851951
MUC17	0.006957085
MUC19	0.000261797
MUC2	0.000286768
MUC20	0.000137608
MUC21	0.000109131
MUC22	0.00028748
MUC3A	0.000108331
MUC4	0.003015696
MUC5AC	0.00049276
MUC5B	0.000836812
MUC6	0.001610574
MUC7	0
MUCL1	5.76E-05
MUL1	0.011516473
MUM1	0.000849337
MUM1L1	0.003010844
MURC	7.49E-05
MUS81	0.000167049
MUSK	1.44E-05
MUSTN1	0
MUT	0.000172599
MUTYH	0.000136833
MVB12A	0.001033835
MVB12B	0.012355578
MVD	0.000833191
MVK	0.000801835
MVP	0.000176964
MX1	0
MX2	0.000109316
MXD1	0.000125029
MXD3	0.000222598
MXD4	0.000376459
MXI1	0.039189875
MXRA5	0.000270798
MXRA7	0.00074238
MXRA8	0.00404899
MYADM	0.000555472
MYADML	0
MYADML2	0.002499939
MYB	0.000144952
MYBBP1A	0.000541466
MYBL1	0.000184343
MYBL2	0.003432675
MYBPC1	3.21E-05
MYBPC2	0.002525828
MYBPC3	0.003333907
MYBPH	0.001452505
MYBPHL	0.000175169
MYC	0.000260336
MYCBP	0.000114269
MYCBP2	0.000347589
MYCBP2-AS1	1.30E-06
MYCBPAP	0.000343908
MYCL	0.008321263
MYCN	0.004799151
MYCNOS	0.001133094
MYCNUT	0
MYCT1	7.05E-05
MYD88	0.000114507
MYDGF	0.000172748
MYEF2	0.001038693
MYEOV	7.64E-05
MYF5	0
MYF6	0.000833995
MYH1	0
MYH10	0.03604363
MYH11	0.016137158
MYH13	0.000163322
MYH14	0.009080988
MYH15	8.84E-05
MYH16	5.98E-05
MYH2	8.26E-06
MYH3	0.000130189
MYH4	0.000116704
MYH6	0.116370014
MYH7	0.026360448
MYH7B	0.001938324
MYH8	2.87E-05
MYH9	0.000445225
MYL1	2.58E-05
MYL10	0
MYL12A	0.000242812
MYL12B	0.000265166
MYL2	0.004693971
MYL3	0.032139422
MYL4	0.003287401
MYL5	0.000473787
MYL6	0.000377333
MYL6B	0.000141103
MYL7	0.002479585
MYL9	0.000883978
MYLIP	0.001810995
MYLK	0.001191528
MYLK-AS1	0.000303308
MYLK2	0.000145825
MYLK3	0.001998582
MYLK4	8.98E-05
MYLPF	1.47E-05
MYNN	8.77E-05
MYO10	0.00205445
MYO15A	0.000463152
MYO15B	0.00056104
MYO16	0.00030081
MYO18A	0.003395319
MYO18B	0.116747921
MYO19	0.000183866
MYO1A	0.000670667
MYO1B	0.001244286
MYO1C	0.001669798
MYO1D	0.003079733
MYO1E	0.001533325
MYO1F	0.000257192
MYO1G	0.000130557
MYO1H	0.000701667
MYO3A	0.002399651
MYO3B	0.001179978
MYO5A	0.001627055
MYO5B	0.140368785
MYO5C	0.000377163
MYO6	0.006200176
MYO7A	0.001661752
MYO7B	0.000326477
MYO9A	0.000455558
MYO9B	0.00028104
MYOC	0
MYOCD	0.016253352
MYOF	0.002581853
MYOM1	0.001716597
MYOM2	0.060095086
MYOM3	0.002425902
MYOT	0
MYOZ1	0.000526885
MYOZ2	0.001007042
MYOZ3	0.000696905
MYPN	0.002013446
MYPOP	0.000224172
MYRF	0.007794422
MYRFL	0.000363535
MYRIP	0.002372649
MYSM1	0.000144959
MYT1	0.004193225
MYT1L	0.004979455
MYZAP	0.022058216
MZB1	0.000121306
MZF1	0.000493417
MZT1	0.000167409
MZT2A	0.00025921
MZT2B	0.000226187
N4BP1	0.000251956
N4BP2	0.000306659
N4BP2L1	0.000150794
N4BP2L2	0.000672011
N4BP2L2-IT2	1.81E-05
N4BP3	0.002839936
N6AMT1	0.000325761
NAA10	0.000818207
NAA11	2.47E-05
NAA15	0.000209794
NAA16	0.000157162
NAA20	0.000191455
NAA25	0.000234478
NAA30	0.000296144
NAA35	0.000319918
NAA38	0.000521782
NAA40	0.000205868
NAA50	0.000203335
NAA60	0.000342092
NAAA	0.000203613
NAALAD2	0.001178839
NAALADL1	0.000108025
NAALADL2	5.75E-05
NAB1	0.000435194
NAB2	0.00020719
NABP1	0.00012971
NABP2	0.000101151
NACA	0.000335887
NACA2	0.00101722
NACAD	6.82E-05
NACAP1	9.43E-05
NACC1	0.000257351
NACC2	0.001164197
NADK	0.000290845
NADK2	0.000318539
NADSYN1	0.000285666
NAE1	0.00080295
NAF1	0.000297866
NAGA	0.000289379
NAGK	0.0007618
NAGLU	0.000219719
NAGPA	0.000105576
NAGS	0.001473199
NAIF1	9.01E-05
NAIP	1.28E-05
NALCN	0.000102754
NALCN-AS1	0
NALT1	0.000382177
NAMA	0.003651138
NAMPT	0.000264768
NANOG	0.000112586
NANOGNB	0
NANOS1	0.00028712
NANOS2	0
NANOS3	0.001017987
NANP	0.000114877
NANS	0.001226094
NAP1L1	0.001152752
NAP1L2	0.000325671
NAP1L3	0.000678217
NAP1L4	0.000494632
NAP1L5	4.90E-05
NAP1L6	5.89E-05
NAPA	0.000249488
NAPA-AS1	4.43E-05
NAPB	0.000281894
NAPEPLD	0.000184381
NAPG	0.000445052
NAPRT	0.000181281
NAPSA	0.000163438
NAPSB	0.000575965
NARF	0.000355778
NARFL	0.001244206
NARS	0.000330016
NARS2	0.000408109
NASP	0.000271445
NAT1	0.001366821
NAT10	0.000246502
NAT14	0.000458899
NAT16	0
NAT2	0
NAT6	0.000123436
NAT8	2.99E-05
NAT8B	0.000113266
NAT8L	0.05005394
NAT9	0.000152619
NATD1	0.000490909
NAV1	0.003728386
NAV2	0.493364988
NAV2-AS2	8.70E-05
NAV2-AS4	0
NAV2-AS5	0
NAV3	0.000311763
NAXD	0.000720771
NAXE	0.00020043
NBAS	0.001069077
NBAT1	1.29E-05
NBEA	0.031599366
NBEAL1	0.000259855
NBEAL2	0.000345026
NBEAP1	0
NBL1	0.000340143
NBN	0.000219122
NBPF1	0.000685937
NBPF10	0.001052308
NBPF11	3.46E-07
NBPF12	1.57E-05
NBPF13P	0.000191925
NBPF14	5.96E-06
NBPF15	0.000270191
NBPF20	0.001542425
NBPF22P	0
NBPF25P	0.005646462
NBPF3	0.000905031
NBPF7	0
NBPF8	0.07055914
NBPF9	0.015378972
NBR1	0.000316502
NBR2	8.82E-05
NCALD	0.003691549
NCAM1	0.129215444
NCAM2	0.000120182
NCAN	0.00570855
NCAPD2	0.000335061
NCAPD3	0.000650733
NCAPG	0.000360967
NCAPG2	0.000223227
NCAPH	0.000407061
NCAPH2	0.000252379
NCBP1	0.000216195
NCBP2	0.000203055
NCBP2-AS2	0.000163914
NCBP3	0.000383124
NCCRP1	0.02988241
NCDN	0.000208315
NCEH1	0.000315589
NCF1	0
NCF1B	0
NCF1C	6.63E-07
NCF2	0.000125543
NCF4	0.000776257
NCK1	0.000249266
NCK1-AS1	8.41E-05
NCK2	0.001432699
NCKAP1	0.016609927
NCKAP1L	0.000484198
NCKAP5	0.000483263
NCKAP5L	0.000286546
NCKIPSD	0.000172338
NCL	0.000263072
NCLN	0.00034659
NCMAP	0.000558681
NCOA1	0.000194027
NCOA2	0.000419883
NCOA3	0.000238061
NCOA4	0.000457159
NCOA5	0.000773378
NCOA6	0.000235385
NCOA7	0.000162933
NCOA7-AS1	0
NCOR1	0.000317477
NCOR2	0.000679609
NCR1	1.95E-05
NCR2	0.003070582
NCR3	0
NCR3LG1	0.001732411
NCS1	0.002785809
NCSTN	0.000218348
NDC1	0.000458337
NDC80	0.000305586
NDE1	0.000222172
NDEL1	0.00021663
NDFIP1	0.000542331
NDFIP2	0.00196558
NDN	0.002102025
NDNF	0.020489609
NDOR1	3.61E-05
NDRG1	0.000803615
NDRG2	0.029418933
NDRG3	0.000379303
NDRG4	0.114354843
NDST1	0.000440517
NDST2	7.34E-06
NDST3	5.00E-05
NDST4	0.000123678
NDUFA1	0.000484434
NDUFA10	0.010056311
NDUFA11	0.001040027
NDUFA12	0.000444853
NDUFA13	0.000102263
NDUFA2	0.00017071
NDUFA3	0.0004699
NDUFA4	0.000389079
NDUFA4L2	0.01093566
NDUFA5	0.004303742
NDUFA6	0.000331794
NDUFA6-AS1	8.84E-05
NDUFA7	6.75E-05
NDUFA8	0.022476955
NDUFA9	0.000130402
NDUFAB1	0.000307925
NDUFAF1	0.000211347
NDUFAF2	0.000486157
NDUFAF3	0.000172097
NDUFAF4	0.000173758
NDUFAF4P1	1.52E-05
NDUFAF5	0.000158594
NDUFAF6	0.000114178
NDUFAF7	0.000161771
NDUFB1	0.000221209
NDUFB10	0.000427444
NDUFB11	0.00608952
NDUFB2	0.000169181
NDUFB2-AS1	3.28E-06
NDUFB3	0.000232506
NDUFB4	0.00056684
NDUFB5	0.00030723
NDUFB6	0.00045775
NDUFB7	0.000313659
NDUFB8	0.000237792
NDUFB9	0.000255582
NDUFC1	0.000218386
NDUFC2	0.000217545
NDUFS1	0.000265705
NDUFS2	0.000562963
NDUFS3	0.000247841
NDUFS4	0.001313146
NDUFS5	0.000448409
NDUFS6	0.000277475
NDUFS7	0.00025333
NDUFS8	0.000202511
NDUFV1	0.00062438
NDUFV2	9.76E-05
NDUFV2-AS1	9.35E-05
NDUFV3	0.000225621
NEAT1	0.000290407
NEB	0.000178793
NEBL	0.00402731
NEBL-AS1	0.000340361
NECAB1	0.001686565
NECAB2	0.009786787
NECAB3	0.000593478
NECAP1	0.000218796
NECAP2	0.000239252
NECTIN1	0.030845182
NECTIN2	0.002207345
NECTIN3	0.001769466
NECTIN4	0.000225339
NEDD1	0.000354278
NEDD4	0.001058649
NEDD4L	0.002798405
NEDD8	0.000192855
NEDD9	0.000677144
NEFH	0.010030685
NEFL	0.213945166
NEFM	0.001528032
NEGR1	0.000104022
NEIL1	0.000547573
NEIL2	0.000394563
NEIL3	0.000673517
NEK1	0.000308837
NEK10	5.86E-05
NEK11	0.000412963
NEK2	0.000525162
NEK3	0.000379192
NEK4	0.000157358
NEK5	6.26E-05
NEK6	0.001532123
NEK7	0.000459023
NEK8	0.000111472
NEK9	0.000470181
NELFA	0.001202247
NELFB	0.000368296
NELFCD	0.000399915
NELFE	0.000143167
NELL1	0.030339961
NELL2	0.001672433
NEMF	0.000186858
NEMP1	0.000140246
NEMP2	7.25E-05
NENF	0.000589724
NEO1	0.015753942
NEPRO	0.000235552
NES	0.065968756
NET1	0.00070652
NETO1	0.0013906
NETO2	0.000511378
NEU1	0.000136437
NEU3	0.00011724
NEU4	1.87E-05
NEURL1	0.013119052
NEURL1B	0.040217405
NEURL2	0.000137051
NEURL3	8.20E-05
NEURL4	0.000130857
NEUROD1	0
NEUROD2	0.020223028
NEUROD4	0.000619073
NEUROD6	0
NEUROG1	0
NEUROG2	0
NEUROG3	0
NEXN	0.000524877
NEXN-AS1	0.000177775
NF1	0.000389911
NF2	0.012413746
NFAM1	0.015634817
NFASC	0.007965563
NFAT5	0.000171447
NFATC1	0.023092535
NFATC2	0.03304909
NFATC2IP	0.000204352
NFATC3	0.000327891
NFATC4	0.012865606
NFE2	0.000636482
NFE2L1	0.000264193
NFE2L2	0.000252693
NFE2L3	0.001711762
NFIA	0.030692676
NFIB	0.05930499
NFIC	0.018185803
NFIL3	0.002088875
NFIX	0.007685077
NFKB1	0.000342121
NFKB2	0.000402297
NFKBIA	0.00020759
NFKBIB	0.000201438
NFKBID	0.000137828
NFKBIE	0.000196941
NFKBIL1	0.000159822
NFKBIZ	0.000228069
NFRKB	0.000218653
NFS1	0.000135351
NFU1	0.000243442
NFX1	0.00022082
NFXL1	0.000391235
NFYA	0.000135642
NFYB	0.000515081
NFYC	0.000369287
NGB	0
NGDN	0.000301186
NGEF	0.032316967
NGF	0.003370183
NGFR	0.531361927
NGLY1	0.000315645
NGRN	0.000169126
NHEG1	0.001120369
NHEJ1	0
NHLH1	1.63E-05
NHLH2	0.007707181
NHLRC1	0.000172412
NHLRC2	0.000159211
NHLRC3	0.000105349
NHLRC4	5.90E-05
NHP2	0.000187514
NHS	0.007326346
NHS-AS1	0.00042527
NHSL1	0.000547029
NHSL2	0.049911196
NID1	0.003322937
NID2	0.024442577
NIF3L1	0.000187799
NIFK	0.000314934
NIFK-AS1	0.000361795
NIM1K	0.000425651
NIN	0.00604829
NINJ1	0.000597414
NINJ2	0.00020001
NINL	0.001022403
NIP7	0.000107566
NIPA1	0.000245093
NIPA2	0.000289689
NIPAL1	0.000775457
NIPAL2	0.000477806
NIPAL3	0.000532229
NIPAL4	0.000445907
NIPBL	0.000266405
NIPSNAP1	0.000507159
NIPSNAP3A	0.000345863
NIPSNAP3B	0.000373247
NISCH	0.000342227
NIT1	0.000125845
NIT2	0.000212804
NKAIN1	0.005723836
NKAIN2	0.000400169
NKAIN3	0.000589004
NKAIN4	0.094716048
NKAP	0.000247896
NKAPP1	0.000365708
NKD1	0.003024445
NKD2	0.033438778
NKG7	3.11E-05
NKILA	0.006347656
NKIRAS1	0.000208448
NKIRAS2	0.000164284
NKPD1	0.004947231
NKRF	0.000259271
NKTR	0.000184767
NKX1-2	0
NKX2-1	0
NKX2-2	0
NKX2-3	0.048859589
NKX2-4	0
NKX2-5	2.445750588
NKX2-6	2.158798296
NKX2-8	0
NKX3-1	0.090302393
NKX3-2	0.033986401
NKX6-1	0
NKX6-2	0.010153892
NKX6-3	0
NLE1	0.000150961
NLGN1	0.000974971
NLGN1-AS1	4.14E-05
NLGN2	0.000327558
NLGN3	0.001343896
NLGN4X	0.001675452
NLGN4Y	0.000222327
NLGN4Y-AS1	0
NLK	0.000418542
NLN	0.000337053
NLRC3	0.000148592
NLRC4	0.000109219
NLRC5	1.06E-05
NLRP1	0.001848445
NLRP10	0
NLRP11	0
NLRP12	4.90E-05
NLRP13	0
NLRP14	0.000180681
NLRP2	2.58E-05
NLRP3	0.000101636
NLRP4	0
NLRP5	0
NLRP6	0
NLRP7	3.23E-05
NLRP8	0
NLRP9	0
NLRX1	0.000199601
NMB	0.000140972
NMBR	9.36E-05
NMD3	0.000331109
NME1	0.000143418
NME2	4.98E-05
NME3	0.000171442
NME4	0.000352053
NME5	0.000411406
NME6	0.000169114
NME7	0.000387085
NME8	5.42E-05
NME9	0.000628638
NMI	2.95E-05
NMNAT1	0.000198037
NMNAT2	0
NMNAT3	0.001835276
NMRAL1	0.000230724
NMRK1	0.000207234
NMRK2	0.002087006
NMS	0
NMT1	0.000309702
NMT2	0.000234962
NMU	0.001198366
NMUR1	0.000187919
NMUR2	0
NNAT	0.000138016
NNMT	0.000286293
NNT	0.00050613
NNT-AS1	0.00016619
NOA1	0.000255243
NOB1	0.000396454
NOBOX	0
NOC2L	0.000632747
NOC2LP2	2.00E-05
NOC3L	0.00052578
NOC4L	0.000174988
NOCT	0.000128719
NOD1	0.000759572
NOD2	3.48E-05
NODAL	0.000689322
NOG	0.039065356
NOL10	0.000430667
NOL11	0.000242951
NOL12	7.01E-05
NOL3	0.011186662
NOL4	0.00086645
NOL4L	0.004541863
NOL6	0.000146463
NOL7	0.000230716
NOL8	0.000144031
NOL9	0.000183929
NOLC1	0.000176766
NOM1	0.000461448
NOMO1	2.99E-05
NOMO2	5.59E-06
NOMO3	3.62E-06
NONO	0.000742181
NOP10	0.000176581
NOP14	0.000235508
NOP14-AS1	0.000136421
NOP16	0.000110088
NOP2	0.000109844
NOP56	0.000204905
NOP58	0.000251538
NOP9	8.97E-05
NORAD	0.000345189
NOS1	0.000728725
NOS1AP	0.030316067
NOS2	0.000703717
NOS3	0.010618148
NOSIP	0.000332315
NOSTRIN	0.000166621
NOTCH1	0.000617286
NOTCH2	0.000385039
NOTCH2NL	2.97E-05
NOTCH3	0.004076253
NOTCH4	0.000672837
NOTO	0.005437387
NOTUM	0.037992653
NOV	0.000119585
NOVA1	0.000414611
NOVA2	0.001939871
NOX1	0.000360741
NOX3	0
NOX4	0.000104017
NOX5	0.001449092
NOXA1	0.000547825
NOXRED1	2.00E-05
NPAP1	1.65E-05
NPAS1	0.044435228
NPAS2	0.000981766
NPAS3	0.001851174
NPAS4	0.003495561
NPAT	0.000210419
NPBWR1	0.000308429
NPBWR2	0
NPC1	0.000323845
NPC1L1	2.53E-05
NPC2	0.000534674
NPDC1	0.006464575
NPEPL1	0.000265434
NPEPPS	0.000239557
NPFFR1	0
NPFFR2	0.000745331
NPHP1	0.000427156
NPHP3	4.72E-05
NPHP3-ACAD11	7.71E-06
NPHP3-AS1	0
NPHP4	0.000529665
NPHS1	0.003010299
NPHS2	0
NPIPA1	3.35E-06
NPIPA2	0
NPIPA5	0
NPIPB11	4.43E-07
NPIPB15	0
NPIPB3	9.81E-09
NPIPB4	8.86E-06
NPIPB5	1.85E-08
NPIPB6	6.47E-07
NPIPB9	2.13E-07
NPL	0.000233198
NPLOC4	0.000319113
NPM1	0.000741537
NPM2	0
NPM3	0.011219919
NPNT	0.014782449
NPPA	0.0113111
NPPB	0.059047961
NPPC	0.023824681
NPR1	0.000641365
NPR2	0.000138924
NPR3	0.004059143
NPRL2	0.000177462
NPRL3	0.000288913
NPSR1	0
NPSR1-AS1	0.000107099
NPTN	0.000841245
NPTN-IT1	6.51E-05
NPTX1	0.005672574
NPTX2	0.014175053
NPTXR	0.015379335
NPW	0.002454585
NPY	0.006948626
NPY1R	0.005008422
NPY2R	5.48E-05
NPY4R	0.002556127
NPY5R	0.002927086
NPY6R	0
NQO1	0.000158127
NQO2	0.000324673
NR0B1	0
NR0B2	0.00016831
NR1D1	7.00E-05
NR1D2	0.0005133
NR1H2	0.000270759
NR1H3	0.000135668
NR1H4	2.25E-05
NR1I2	0
NR1I3	0.000342841
NR2C1	0.000193728
NR2C2	0.000362349
NR2C2AP	0.00063482
NR2E1	0.014226114
NR2E3	0
NR2F1	0.015071517
NR2F2	0.198227402
NR2F6	0.000418864
NR3C1	0.000658141
NR3C2	0.00375514
NR4A1	0.001636766
NR4A2	0.024827081
NR4A3	0.002277525
NR5A1	0
NR5A2	0.015758622
NR6A1	0.037224868
NRADDP	8.66E-06
NRAP	0.004089118
NRARP	0.008920973
NRAS	0.000184806
NRAV	7.62E-05
NRBF2	0.000358708
NRBP1	0.000310517
NRBP2	0.000306298
NRCAM	0.022321522
NRDC	0.007234663
NRDE2	0.000318269
NREP	0.005065682
NRF1	0.000313974
NRG1	0.013978608
NRG1-IT1	0
NRG2	0.22777619
NRG3	0.001797169
NRG4	0.000218086
NRGN	0.023417238
NRIP1	0.0006002
NRIP2	0.000116595
NRIP3	0.001435232
NRIR	0
NRK	0.000103446
NRL	0.000506482
NRM	9.67E-05
NRN1	0.056945038
NRON	0
NRP1	0.020272372
NRP2	0.03262995
NRROS	8.66E-05
NRSN1	1.98E-05
NRSN2	0.000683474
NRSN2-AS1	0.000205513
NRTN	0.004801372
NRXN1	0.011741284
NRXN2	0.019119716
NRXN3	0.01129528
NSA2	0.000230472
NSD1	0.000490782
NSDHL	0.008820803
NSF	0.000216047
NSFL1C	0.000531764
NSG1	0.052354901
NSL1	0.000333167
NSMAF	0.000318739
NSMCE1	0.000313826
NSMCE2	0.000492054
NSMCE3	7.58E-05
NSMCE4A	0.000197419
NSMF	0.001822953
NSRP1	7.70E-05
NSUN2	0.000239989
NSUN3	9.28E-05
NSUN4	0.000104306
NSUN5	0.000159215
NSUN5P1	9.03E-07
NSUN5P2	0
NSUN6	0.000571994
NSUN7	0.000732404
NT5C	0.000102637
NT5C1A	0
NT5C1B	6.87E-06
NT5C2	0.000244104
NT5C3A	0.000242202
NT5C3B	0.000735645
NT5DC1	0.000309208
NT5DC2	0.00044723
NT5DC3	0.000135744
NT5E	0.000635348
NT5M	0.001042179
NTAN1	0.00020034
NTF3	0.036890475
NTF4	0.077321124
NTHL1	0.000245809
NTM	0.044259339
NTM-AS1	0
NTMT1	0.000909636
NTN1	0.011306213
NTN3	0.003994388
NTN4	0.001061086
NTN5	1.95E-05
NTNG1	0
NTNG2	0.152614857
NTPCR	0.000678725
NTRK1	0.177449954
NTRK2	0.002814359
NTRK3	0.020661207
NTRK3-AS1	0.017370353
NTS	0.000114844
NTSR1	0.003678197
NTSR2	0.000856444
NUAK1	0.012831049
NUAK2	0.001403676
NUB1	0.000433745
NUBP1	0.000189519
NUBP2	0.000172615
NUBPL	0.001540515
NUCB1	0.000333048
NUCB2	0.000279966
NUCKS1	0.000580256
NUDC	0.00062708
NUDCD1	0.000262145
NUDCD2	0.000111172
NUDCD3	0.000766468
NUDT1	0.000218658
NUDT10	0.003072913
NUDT11	0.00187766
NUDT12	0.000249518
NUDT13	7.98E-05
NUDT14	0.006498679
NUDT15	0.000143659
NUDT16	0.000162272
NUDT16L1	0.000210894
NUDT16P1	0.000276913
NUDT17	0.000133502
NUDT18	0.000733349
NUDT19	0.000217647
NUDT2	0.000251214
NUDT21	0.000259514
NUDT22	0.000146597
NUDT3	0.000163763
NUDT4	0.000323914
NUDT5	0.000267781
NUDT6	0.000219422
NUDT7	0.000277523
NUDT8	0.000147496
NUDT9	0.000165038
NUF2	0.000186236
NUFIP1	0.000123453
NUFIP2	0.000226976
NUGGC	0
NUMA1	0.000383118
NUMB	0.000323806
NUMBL	0.000114547
NUP107	0.000242999
NUP133	0.000501827
NUP153	0.000270495
NUP155	0.000476303
NUP160	0.00022968
NUP188	0.000283652
NUP205	0.00041459
NUP210	0.001881531
NUP210L	0.000134075
NUP210P1	0
NUP214	0.000210113
NUP35	0.000726783
NUP37	0.000163636
NUP43	0.000205621
NUP50	0.000167103
NUP50-AS1	0.000188359
NUP54	0.000232644
NUP58	0.000863629
NUP62	0.000279823
NUP62CL	0.002892399
NUP85	0.000217821
NUP88	0.000253971
NUP93	0.000550243
NUP98	0.000372466
NUPL2	0.000330971
NUPR1	0
NUS1	9.59E-05
NUSAP1	0.00100251
NUTF2	0.000303312
NUTM1	0
NUTM2A	1.19E-06
NUTM2A-AS1	2.04E-05
NUTM2B	7.02E-07
NUTM2B-AS1	2.03E-05
NUTM2D	5.69E-07
NUTM2F	0
NUTM2G	7.18E-06
NVL	0.000238907
NWD1	0.000251542
NWD2	0.001239203
NXF1	0.000178747
NXF3	0
NXF4	0
NXN	0.005320457
NXNL2	0.0002098
